"Key","SourceString","Context","VariableDescription","Type","Tag"
"AGS/Progression/StartingTiers/03","Tier 3","AGS = Creative Mode (from 1.2 onwards) (Formerly Advanced Game Settings)","","Game","#settings"
"AGS/Progression/StartingTiers/04","Tier 4","AGS = Creative Mode (from 1.2 onwards) (Formerly Advanced Game Settings)","","Game","#settings"
"AGS/Progression/StartingTiers/05","Tier 5","AGS = Creative Mode (from 1.2 onwards) (Formerly Advanced Game Settings)","","Game","#settings"
"AGS/Progression/StartingTiers/06","Tier 6","AGS = Creative Mode (from 1.2 onwards) (Formerly Advanced Game Settings)","","Game","#settings"
"AGS/Progression/StartingTiers/07","Tier 7","AGS = Creative Mode (from 1.2 onwards) (Formerly Advanced Game Settings)","","Game","#settings"
"AGS/Progression/StartingTiers/08","Tier 8","AGS = Creative Mode (from 1.2 onwards) (Formerly Advanced Game Settings)","","Game","#settings"
"AGS/Progression/StartingTiers/09","Tier 9","AGS = Creative Mode (from 1.2 onwards) (Formerly Advanced Game Settings)","","Game","#settings"
"AGS/Progression/StartingTiers/All","Unlock All Tiers","AGS = Creative Mode (from 1.2 onwards) (Formerly Advanced Game Settings)","","Game","#settings"
"AGS/Progression/StartingTiers/Tutorial","Onboarding","AGS = Creative Mode (from 1.2 onwards) (Formerly Advanced Game Settings)","","Game","#settings"
"Accessibility/CameraShakeIntensity/DisplayName","Camera Shake Intensity","","","Game","#settings"
"Accessibility/CameraShakeIntensity/Tooltip","Controls how much the camera shakes during effects like impacts or explosions. Setting it to 0 fully disables the camera shake. Default value is 1.","","","Game","#settings"
"Accessibility/SelectCancelSwap/Description","Swap the button bindings for Select and Cancel actions","","","",""
"Accessibility/SelectCancelSwap/Title","Select - Cancel Swap ","","","",""
"Accessibility/SouthPaw/Description","Swap the primary functions of the analog sticks, moving the movement control to the left stick and the looking control to the right stick.","","","",""
"Accessibility/SouthPaw/Title","South Paw","","","",""
"Accessibility/Vehicles/AlwayshowPaths","Always Show Vehicle Paths","","","",""
"Accessibility/Vehicles/AlwayshowPaths/Description","When enabled, Vehicle Paths are always visible in world space.","","","",""
"Accessibility/Vehicles/BlockedPathColor","Blocked Vehicle Path Color","","","",""
"Accessibility/Vehicles/BlockedPathColor/Description","Adjust the color of vehicle paths when they are blocked by an obstacle.","","","",""
"Accessibility/Vehicles/DeadEndColor","Dead End Vehicle Path ","","","",""
"Accessibility/Vehicles/DeadEndColor/Description","Adjust the color of vehicle paths when they are not fully connected to other vehicle paths.","","","",""
"Accessibility/Vehicles/IntersectionColor","Vehicle Path Intersection Color","","","",""
"Accessibility/Vehicles/IntersectionColor/Description","Adjust the color of vehicle paths when they are intersecting with other paths.","","","",""
"Accessibility/Vehicles/IrrelevantColor","Vehicle Path Inaccurate Color","","","",""
"Accessibility/Vehicles/IrrelevantColor/Description","Adjust the color of vehicle paths when they are not traversable by the selected vehicle type.","","","",""
"Accessibility/Vehicles/PathColor","Vehicle Path Color","","","",""
"Accessibility/Vehicles/PathColor/Description","Adjust the color of the vehicle path when they are traversable by the selected vehicle type.","","","",""
"Accessibility/Vehicles/PathRenderDistance","Vehicle Path Render Distance","","","",""
"Accessibility/Vehicles/PathRenderDistance/Description","Adjust the distance of vehicle paths being visible.","","","",""
"Accessibility/Vehicles/VehiclePaths","Vehicle Paths","","","",""
"Audio/General/Ambient","Ambient Volume","","","Game","#settings"
"Audio/General/Ambient/Description","Controls the volume of all environmental sounds in the game.","","","Game","#settings"
"Audio/General/Dialogue","Dialogue Volume","","","Game","#settings"
"Audio/General/Dialogue/Description","Controls the volume of spoken dialogue in the game.","","","Game","#settings"
"Audio/General/Effects","Effects Volume","","","Game","#settings"
"Audio/General/Effects/Description","Controls the volume of sound effects in the game.","","","Game","#settings"
"Audio/General/Equipment","Equipment Volume","","","Game","#settings"
"Audio/General/Equipment/Description","Controls the volume of equipment in the game.","","","Game","#settings"
"Audio/General/Factory","Factory Volume","","","Game","#settings"
"Audio/General/Factory/Description","Controls the volume of factory buildings in the game.","","","Game","#settings"
"Audio/General/Master","Master Volume","","","Game","#settings"
"Audio/General/Master/Description","Controls the overall volume of the entire game.","","","Game","#settings"
"Audio/General/MisophoniaMode","Misophonia Mode","","","Game","#settings"
"Audio/General/MisophoniaMode/Description","Enable to turn off sounds such as eating, drinking, etc.","","","Game","#settings"
"Audio/General/MonoMode","Mono Mode","","","",""
"Audio/General/MonoMode/Description","Combines Left and Right audio channels.","","","",""
"Audio/General/Music","Music Volume","","","Game","#settings"
"Audio/General/Music/Description","Controls the volume of the background music in the game.","","","Game","#settings"
"Audio/General/MuteChat","Mute Game Chat Notification Sound","","","",""
"Audio/General/MuteGameWhenMinimized","Mute Game When Minimized","","","",""
"Audio/General/MuteGameWhenMinimized/Description","Mutes all sound in the game when the window is minimized or unfocused.","","","",""
"Audio/General/MuteLicensedMusic","Streamer Mode (Mute Licensed Music)","","","",""
"Audio/General/MuteLicensedMusic/Description","Enable to mute any licensed music. 

<Orange>Useful when streaming content online.</>","","","",""
"Audio/General/MuteMusic","Mute Music","","","",""
"Audio/General/MutedChat/Description","Enable to Mute In-Game Chat Notification Sound when receiving a chat message.","","","",""
"Audio/General/MutedMusic/Description","Enable to mute all the music in the game. Mutes everything except for the Boombox.","","","",""
"Audio/General/ResetReverb","Reset Reverb","","","Game","#settings"
"Audio/General/ResetReverb/Description","Resets stuck reverb.","","","Game","#settings"
"Audio/General/Vehicles","Vehicle Volume","","","Game",""
"Audio/General/Vehicles/Description","Controls the volume of vehicles in the game.","","","Game",""
"Audio/General/Verbose/AWESOMESinkVolume","AWESOME Sink Volume","","","Game","#settings"
"Audio/General/Verbose/AWESOMESinkVolume/Description","Controls the volume of the AWESOME Sinks in the game.","","","Game","#settings"
"Audio/General/Verbose/AlienPowerBoosterVolume","Alien Power Augmenter Volume","","","",""
"Audio/General/Verbose/AlienPowerBoosterVolume/Description","Controls the volume of Alien Power Augmenters in the game.","","","",""
"Audio/General/Verbose/AssemblerVolume","Assembler Volume","","","Game","#settings"
"Audio/General/Verbose/AssemblerVolume/Description","Controls the volume of Assemblers in the game.","","","Game","#settings"
"Audio/General/Verbose/BiomassBurnerVolume","Biomass Burner Volume","","","Game","#settings"
"Audio/General/Verbose/BiomassBurnerVolume/Description","Controls the volume of Biomass Burners in the game.","","","Game","#settings"
"Audio/General/Verbose/BlenderVolume","Blender Volume","","","Game","#settings"
"Audio/General/Verbose/BlenderVolume/Description","Controls the volume of Blenders in the game.","","","Game","#settings"
"Audio/General/Verbose/BoomboxVolume","Boombox Volume","","","Game","#settings"
"Audio/General/Verbose/BoomboxVolume/Description","Controls the volume of Boomboxes in the game.","","","Game","#settings"
"Audio/General/Verbose/ChainsawVolume","Chainsaw Volume","","","Game","#settings"
"Audio/General/Verbose/ChainsawVolume/Description","Controls the volume of the Chainsaw in the game.","","","Game","#settings"
"Audio/General/Verbose/CoalGeneratorVolume","Coal-Powered Generator Volume","","","Game","#settings"
"Audio/General/Verbose/CoalGeneratorVolume/Description","Controls the volume of Coal-Powered Generators in the game.","","","Game","#settings"
"Audio/General/Verbose/ColorGunVolume","Color Gun Volume","","","Game","#settings"
"Audio/General/Verbose/ConstructorVolume","Constructor Volume","","","Game","#settings"
"Audio/General/Verbose/ConstructorVolume/Description","Controls the volume of Constructors in the game.","","","Game","#settings"
"Audio/General/Verbose/ConsumablesVolume","Consumables Volume","","","Game","#settings"
"Audio/General/Verbose/ConsumablesVolume/Description","Controls the volume of items that the player can consume in the game.","","","Game","#settings"
"Audio/General/Verbose/ConverterVolume","Converter Volume","","","",""
"Audio/General/Verbose/ConverterVolume/Description","Controls the volume of Converters in the game.","","","",""
"Audio/General/Verbose/CraftingBenchVolume","Crafting Bench Volume","","","",""
"Audio/General/Verbose/CraftingBenchVolume/Description","Controls the volume of Crafting Benches in the game.","","","",""
"Audio/General/Verbose/CreaturesVolume","Creatures Volume","","","",""
"Audio/General/Verbose/CreaturesVolume/Description","Controls the volume of all creatures in the game.","","","",""
"Audio/General/Verbose/DoorVolume","Door Volume","","","Game","#settings"
"Audio/General/Verbose/DoorVolume/Description","Controls the volume of doors in the game.","","","Game","#settings"
"Audio/General/Verbose/DronePortVolume","Drone Port Volume","","","Game","#settings"
"Audio/General/Verbose/DronePortVolume/Description","Controls the volume of Drone Ports in the game.","","","Game","#settings"
"Audio/General/Verbose/DroneVolume","Drone Volume","","","Game","#settings"
"Audio/General/Verbose/DroneVolume/Description","Controls the volume of Drones in the game.","","","Game","#settings"
"Audio/General/Verbose/ExplorerVolume","Explorer Volume","","","Game","#settings"
"Audio/General/Verbose/ExplorerVolume/Description","Controls the volume of Explorers in the game.","","","Game","#settings"
"Audio/General/Verbose/FactoryCartVolume","Factory Cart Volume","","","Game","#settings"
"Audio/General/Verbose/FactoryCartVolume/Description","Controls the volume of Factory Carts in the game.","","","Game","#settings"
"Audio/General/Verbose/FoundryVolume","Foundry Volume","","","Game","#settings"
"Audio/General/Verbose/FoundryVolume/Description","Controls the volume of Foundries in the game.","","","Game","#settings"
"Audio/General/Verbose/FuelGeneratorVolume","Fuel-Powered Generator Volume","","","Game","#settings"
"Audio/General/Verbose/FuelGeneratorVolume/Description","Controls the volume of Fuel-Powered Generators in the game.","","","Game","#settings"
"Audio/General/Verbose/GasMaskVolume","Gas Mask Volume","","","Game","#settings"
"Audio/General/Verbose/GasMaskVolume/Description","Controls the volume of the Gas Mask in the game.","","","Game","#settings"
"Audio/General/Verbose/GeothermalGeneratorVolume","Geothermal Generator Volume","","","Game","#settings"
"Audio/General/Verbose/GeothermalGeneratorVolume/Description","Controls the volume of Geothermal Generators in the game.","","","Game","#settings"
"Audio/General/Verbose/HazmatSuitVolume","Hazmat Suit Volume","","","Game","#settings"
"Audio/General/Verbose/HazmatSuitVolume/Description","Controls the volume of the Hazmat Suit in the game.","","","Game","#settings"
"Audio/General/Verbose/HoverpackVolume","Hoverpack Volume","","","Game","#settings"
"Audio/General/Verbose/HoverpackVolume/Description","Controls the volume of the Hoverpack in the game.","","","Game","#settings"
"Audio/General/Verbose/HypertubeVolume","Hypertube Volume","","","Game","#settings"
"Audio/General/Verbose/HypertubeVolume/Description","Controls the volume of Hypertubes in the game.","","","Game","#settings"
"Audio/General/Verbose/JetpackVolume","Jetpack Volume","","","Game","#settings"
"Audio/General/Verbose/JetpackVolume/Description","Controls the volume of the Jetpack in the game.","","","Game","#settings"
"Audio/General/Verbose/JumpPadVolume","Jump Pad Volume","","","Game","#settings"
"Audio/General/Verbose/JumpPadVolume/Description","Controls the volume of Jump Pads in the game.","","","Game","#settings"
"Audio/General/Verbose/MAMVolume","MAM Volume","","","Game","#settings"
"Audio/General/Verbose/MAMVolume/Description","Controls the volume of the MAM in the game.","","","Game","#settings"
"Audio/General/Verbose/ManualMiningVolume","Manual Mining Volume","","","Game","#settings"
"Audio/General/Verbose/ManualMiningVolume/Description","Controls the volume of manual mining in the game.","","","Game","#settings"
"Audio/General/Verbose/ManufacturerVolume","Manufacturer Volume","","","Game","#settings"
"Audio/General/Verbose/ManufacturerVolume/Description","Controls the volume of Manufacturers in the game.","","","Game","#settings"
"Audio/General/Verbose/MedicinalInhalerVolume","Medicinal Inhaler Volume","","","Game","#settings"
"Audio/General/Verbose/MedicinalInhalerVolume/Description","Controls the volume of the Medicinal Inhaler in the game.","","","Game","#settings"
"Audio/General/Verbose/MinerVolume","Miner Volume","","","Game","#settings"
"Audio/General/Verbose/MinerVolume/Description","Controls the volume of Miners in the game.","","","Game","#settings"
"Audio/General/Verbose/MusicAnniversaryVolume","Anniversary Music Volume","","","",""
"Audio/General/Verbose/MusicAnniversaryVolume/Description","Controls the volume of the music coming out of the Anniversary Speaker during the Anniversary Event.","","","",""
"Audio/General/Verbose/MusicPElevatorVolume","Personnel Elevator Music Volume","","","",""
"Audio/General/Verbose/MusicPElevatorVolume/Description","Controls the music coming out of the Personnel Elevator.","","","",""
"Audio/General/Verbose/NobeliskVolume","Nobelisk Volume","","","Game","#settings"
"Audio/General/Verbose/NobeliskVolume/Description","Controls the volume of the Nobelisk Detonator and Explosives in the game.","","","Game","#settings"
"Audio/General/Verbose/NuclearPowerPlantVolume","Nuclear Power Plant Volume","","","Game","#settings"
"Audio/General/Verbose/NuclearPowerPlantVolume/Description","Controls the volume of Nuclear Power Plants in the game.","","","Game","#settings"
"Audio/General/Verbose/ObjectScannerVolume","Object Scanner Volume","","","Game","#settings"
"Audio/General/Verbose/ObjectScannerVolume/Description","Controls the volume of the Object Scanner in the game.","","","Game","#settings"
"Audio/General/Verbose/OilExtractorVolume","Oil Extractor Volume","","","Game","#settings"
"Audio/General/Verbose/OilExtractorVolume/Description","Controls the volume of Oil Extractors in the game.","","","Game","#settings"
"Audio/General/Verbose/PackagerVolume","Packager Volume","","","Game","#settings"
"Audio/General/Verbose/PackagerVolume/Description","Controls the volume of Packagers in the game.","","","Game","#settings"
"Audio/General/Verbose/ParachuteVolume","Parachute Volume","","","Game","#settings"
"Audio/General/Verbose/ParachuteVolume/Description","Controls the volume of the Parachute in the game.","","","Game","#settings"
"Audio/General/Verbose/ParticleAcceleratorVolume","Particle Accelerator Volume","","","Game","#settings"
"Audio/General/Verbose/ParticleAcceleratorVolume/Description","Controls the volume of Particle Accelerators in the game.","","","Game","#settings"
"Audio/General/Verbose/PipelinePumpVolume","Pipeline Pump Volume","","","Game","#settings"
"Audio/General/Verbose/PipelinePumpVolume/Description","Controls the volume of Pipeline Pumps in the game.","","","Game","#settings"
"Audio/General/Verbose/PlayerFoleyVolume","Player Foley Volume","","","",""
"Audio/General/Verbose/PlayerFoleyVolume/Description","Controls the volume of all Player Foley. (Footsteps, cloth, prop handling, etc.)","","","",""
"Audio/General/Verbose/PortableMinerVolume","Portable Miner Volume","","","Game","#settings"
"Audio/General/Verbose/PortableMinerVolume/Description","Controls the volume of Portable Miners in the game.","","","Game","#settings"
"Audio/General/Verbose/PowerStorageVolume/Description","Controls the volume of Power Storages in the game.","","","Game","#settings"
"Audio/General/Verbose/PowerStrorageVolume","Power Storage Volume","","","Game","#settings"
"Audio/General/Verbose/QuantumEncoderVolume","Quantum Encoder Volume","","","",""
"Audio/General/Verbose/QuantumEncoderVolume/Description","Controls the volume of Quantum Encoders in the game.","","","",""
"Audio/General/Verbose/RainVolume","Rain Volume","","","",""
"Audio/General/Verbose/RainVolume/Description","Controls the volume of the Rain in the game.","","","",""
"Audio/General/Verbose/RebarGunVolume","Rebar Gun Volume","","","Game","#settings"
"Audio/General/Verbose/RebarGunVolume/Description","Controls the volume of the Rebar Gun in the game.","","","Game","#settings"
"Audio/General/Verbose/RefineryVolume","Refinery Volume","","","Game","#settings"
"Audio/General/Verbose/RefineryVolume/Description","Controls the volume of Refineries in the game.","","","Game","#settings"
"Audio/General/Verbose/ResourceWellPressurizerVolume","Resource Well Pressurizer Volume","","","Game","#settings"
"Audio/General/Verbose/ResourceWellPressurizerVolume/Description","Controls the volume of Resource Well Pressurizers in the game.","","","Game","#settings"
"Audio/General/Verbose/ReverbVolume","Reverb Volume","","","",""
"Audio/General/Verbose/ReverbVolume/Description","Controls the General Volume of the Reverb and Sound Propagation in the Game","","","",""
"Audio/General/Verbose/RifleVolume","Rifle Volume","","","Game","#settings"
"Audio/General/Verbose/RifleVolume/Description","Controls the volume of the Rifle in the game.","","","Game","#settings"
"Audio/General/Verbose/SmelterVolume","Smelter Volume","","","Game","#settings"
"Audio/General/Verbose/SmelterVolume/Description","Controls the volume of Smelters in the game.","","","Game","#settings"
"Audio/General/Verbose/TractorVolume","Tractor Volume","","","Game","#settings"
"Audio/General/Verbose/TractorVolume/Description","Controls the volume of Tractors in the game.","","","Game","#settings"
"Audio/General/Verbose/TrainVolume/Description","Controls the volume of Trains in the game.","","","",""
"Audio/General/Verbose/TrainkVolume","Train Volume","","","",""
"Audio/General/Verbose/TruckVolume","Truck Volume","","","Game","#settings"
"Audio/General/Verbose/TruckVolume/Description","Controls the volume of Trucks in the game.","","","Game","#settings"
"Audio/General/Verbose/WaterExtractorVolume","Water Extractor Volume","","","Game","#settings"
"Audio/General/Verbose/WaterExtractorVolume/Description","Controls the volume of Water Extractors in the game.","","","Game","#settings"
"Audio/General/Verbose/WeaponsVolume","Weapons Volume","","","",""
"Audio/General/Verbose/WeaponsVolume/Description","Controls the volume of all weapons in the game.","","","",""
"Audio/General/Verbose/WindVolume","Wind Volume","","","",""
"Audio/General/Verbose/WindVolume/Description","Controls the volume of the Wind in the game.","","","",""
"Audio/General/Verbose/XenoBasherVolume","Xeno-Basher Volume","","","Game","#settings"
"Audio/General/Verbose/XenoBasherVolume/Description","Controls the volume of the Xeno-Basher in the game.","","","Game","#settings"
"Audio/General/Verbose/XenoZapperVolume","Xeno-Zapper Volume","","","Game","#settings"
"Audio/General/Verbose/XenoZapperVolume/Description","Controls the volume of the Xeno-Zapper in the game.","","","Game","#settings"
"Audio/General/Verbose/ZiplineVolume","Zipline Volume","","","Game","#settings"
"Audio/General/Verbose/ZiplineVolume/Description","Controls the volume of the Zipline in the game.","","","Game","#settings"
"Audio/UI/EnableDirectionalSubtitles","[Experimental] Directional Subtitles","","","Game","#settings"
"Audio/UI/EnableDirectionalSubtitles/Description","Enable to turn on directional subtitles that display the actions of hostile creatures, such as footsteps, growls, etc.","","","Game","#settings"
"Audio/UI/VolumeUI","UI Volume","","","Game","#settings"
"Audio/UI/VolumeUI/Description","Controls the volume of user interface elements in the game.","","","Game","#settings"
"Audio/VoiceChat/AttenuationStrength","Attenuation Strength","","","",""
"Audio/VoiceChat/AttenuationStrength/Description","Tweaks the attenuation strength of the voice chat detection.","Tweaks the Attenuation Strength of the Voice Chat Detection","","",""
"Audio/VoiceChat/AttenuationStrength/Values/Low","Low","","","",""
"Audio/VoiceChat/AttenuationStrength/Values/Medium","Medium","","","",""
"Audio/VoiceChat/AttenuationStrength/Values/Strong","Strong","","","",""
"Audio/VoiceChat/IncludeMicinVoiceChatDetection","Microphone Input Attenuation","This setting enables whether your local mic input (When you speak) will affect the Game Volume.","","",""
"Audio/VoiceChat/IncludeMicinVoiceChatDetection/Description","Enables whether your local mic input will attenuate the Game Volume.

<Orange>On = Local Mic Input (When you speak) will attenuate the Game Volume</>
<Orange>Off = Local Mic Input (When you speak) will not attenuate the Game Volume</>","","","",""
"Audio/VoiceChat/VoiceChatDetection","Attenuate Game Volume from other Applications","This feature measures the Audio Output from other apps on the system and lowers the Game Volume accordingly","","",""
"Audio/VoiceChat/VoiceChatDetection/Description","This feature attenuates the Game Volume on output from other applications on your system.

<Orange>Off = External Apps will not affect the Game Volume.</>
<Orange>Communication Apps = Communication Apps (Discord, TeamSpeak, etc) will lower the Game Volume when others speak.</>
<Orange>All Apps = All Apps (Communication Apps + Music Apps, Web Browsers, etc) will lower the Game Volume.</>","","","",""
"Audio/VoiceChat/VoiceChatDetection/Values/AllApps","All Apps","","","",""
"Audio/VoiceChat/VoiceChatDetection/Values/CommunicationApps","Communication Apps","","","",""
"Audio/VoiceChat/VoiceChatDetection/Values/Off","Off","","","",""
"Controls/General/AimAssist","Aim Assist Strength","","","",""
"Controls/General/AimAssist/Description","Changes the Aim Assist Strength with weapons. The higher the Aim Assist Strenght the more support you get with aiming at your target and the easier it is to keep you aim on the target.","","","",""
"Controls/General/AutoReleaseSprint","Auto Release Sprint","","","Game","#settings"
"Controls/General/AutoReleaseSprint/Description","When enabled, the sprint key will automatically be released once you stop moving. Only works when Hold To Sprint is disabled.","","","Game","#settings"
"Controls/General/AutoReleaseSprint/Description.Gamepad","When enabled, the sprint button will automatically be released once you stop moving. Only works when Hold To Sprint is disabled.","","","",""
"Controls/General/AutoReleaseSprint/Description.TargetPS5","When enabled, the sprint button will automatically be released once you stop moving. Only works when Hold To Sprint is disabled.","","","",""
"Controls/General/AutoReleaseSprint/Description.TargetXSX","When enabled, the sprint button will automatically be released once you stop moving. Only works when Hold To Sprint is disabled.","","","",""
"Controls/General/BuildInOneClick","One-Click Build","","","Game","#settings"
"Controls/General/BuildInOneClick/Description","Buildings placed with two clicks, such as Conveyor Belts with Conveyor Poles attached, will now be placed with one click. Hold to change the height of the building, then release to place.","","","Game","#settings"
"Controls/General/Deadzone","Deadzone","","","",""
"Controls/General/Deadzone/Description","Set the distance <img id=""Gamepad_Right2D""/> needs to be moved before it is detected as input.","","","",""
"Controls/General/DeadzoneCamera","Camera Deadzone","","","",""
"Controls/General/DeadzoneMovement","Movement Deadzone","","","",""
"Controls/General/DeadzoneMovement/Description","Set the distance <img id=""Gamepad_Left2D""/> needs to be moved before it is detected as input.","","","",""
"Controls/General/DynamicGamepadSwap","[Experimental] Dynamic Gamepad Swap","","","",""
"Controls/General/DynamicGamepadSwap/Description","Enable to swap between keyboard-and-mouse or gamepad controls dynamically. This feature is experimental.","","","",""
