"Key","SourceString","Context","VariableDescription","Type","Tag"
"Progression/5/5/1/Description","Hidden schematic that unlocks additional features that should not be showed in the milestone overview.","","","Game","#schematics"
"Progression/6/1","Logistics Mk.4","","","Game","#schematics"
"Progression/6/2","Jetpack","","","Game","#schematics"
"Progression/6/3","Monorail Train Technology","","","Game","#schematics"
"Progression/6/5","Pipeline Engineering Mk.2","","","Game","#schematics"
"Progression/6/6","FICSIT Blueprints Mk.2","","","","#schematics"
"Progression/6/7","Railway Signalling","","","","#schematics"
"Progression/7/1","Bauxite Refinement","","","Game","#schematics"
"Progression/7/1/1","Bauxite Refinement 2","","","Game","#schematics"
"Progression/7/2","Logistics Mk.5","","","Game","#schematics"
"Progression/7/3","Hazmat Suit","","","Game","#schematics"
"Progression/7/4","Aeronautical Engineering","","","Game","#schematics"
"Progression/7/4/1","Control System Development 2","","","Game","#schematics"
"Progression/7/4/1/Description","Hidden schematic that unlocks additional features that should not be showed in the milesotne overview.","","","Game","#schematics"
"Progression/7/5","Control System Development","","","Game","#schematics"
"Progression/8/1","Nuclear Power","","","Game","#schematics"
"Progression/8/2","Advanced Aluminum Production","","","Game","#schematics"
"Progression/8/2/1","Advanced Aluminum Production 2","","","Game","#schematics"
"Progression/8/3","Hoverpack","","","Game","#schematics"
"Progression/8/4","Leading-Edge Production","","","Game","#schematics"
"Progression/8/5","Particle Enrichment","","","Game","#schematics"
"Progression/8/5/1","Particle Enrichment 2","","","Game","#schematics"
"Progression/9/1","Matter Conversion","","","Game","#schematics"
"Progression/9/1/1","Matter Conversion - Background Unlocks","","","Game","#schematics"
"Progression/9/1/1/Description","Unlocks additional features that we don't want to show in the HUB screen.","","","Game","#schematics"
"Progression/9/2","Quantum Encoding","","","Game","#schematics"
"Progression/9/3","FICSIT Blueprints Mk.3","","","Game","#schematics"
"Progression/9/4","Spatial Energy Regulation","","","Game","#schematics"
"Progression/9/5","Peak Efficiency","","","Game","#schematics"
"Progression/CustomColorSwatches","Customizer Color Swatches","","","Game","#schematics"
"Progression/PipelineSwatch","Pipeline Swatch","","","Game","#schematics"
"ProjectAssembly/Phase0","Onboarding","Project Assembly phase","","UI","#interface
#project_assembly"
"ProjectAssembly/Phase1","Distribution Platform","Project Assembly phase","","UI","#interface
#project_assembly"
"ProjectAssembly/Phase2","Construction Dock","Project Assembly phase","","UI","#interface
#project_assembly"
"ProjectAssembly/Phase3","Main Body","Project Assembly phase","","UI","#interface
#project_assembly"
"ProjectAssembly/Phase4","Propulsion Systems","Project Assembly phase","","UI","#interface
#project_assembly"
"ProjectAssembly/Phase5","Assembly","Project Assembly phase","","UI","#interface
#project_assembly"
"ProjectAssembly/Phase6","Launch","Project Assembly phase","","UI","#interface
#project_assembly"
"ProjectAssembly/Phase7","Completed","","","",""
"Schematic/SaveCompatibility","Save Compatibility","","","UI","#schematics"
"Schematic/StartingBlueprints","Starting Blueprints","","","UI","#schematics"
"Story/MercerSphere","Object Scanner: Mercer Sphere","","","Game","#schematics"
"Story/Somersloop","Object Scanner: Somersloop","","","Game","#schematics"
"Tutorial/HUBUpgade1","HUB Upgrade 1","","","Game","#schematics
#interface
#hub
#milestone"
"Tutorial/HUBUpgade2","HUB Upgrade 2","","","Game","#schematics
#interface
#hub
#milestone"
"Tutorial/HUBUpgade3","HUB Upgrade 3","","","Game","#schematics
#interface
#hub
#milestone"
"Tutorial/HUBUpgade4","HUB Upgrade 4","","","Game","#schematics
#interface
#hub
#milestone"
"Tutorial/HUBUpgade5","HUB Upgrade 5","","","Game","#schematics
#interface
#hub
#milestone"
"Tutorial/HUBUpgade6","HUB Upgrade 6","","","Game","#schematics
#interface
#hub
#milestone"
