"Key","SourceString","Context","VariableDescription","Type","Tag"
"AWESOMEShop/Foundations/HalfFoundationSet/Description","Are regular Foundations too wide for your needs? Want to keep space on your floor for Conveyor Lifts?
Introducing: Half Foundations! Half the size, full price!","","","Game","#item #schematic"
"AWESOMEShop/Foundations/InvertedCornerRampPack","Inverted Corner Ramp Pack","","","Game","#item #schematic"
"AWESOMEShop/Foundations/InvertedRampSet","Inverted Ramp Set","","","Game","#item #schematic"
"AWESOMEShop/Foundations/QuarterPipeExtensionsPack","Quarter Pipe Extensions Pack","","","Game","#item #schematic"
"AWESOMEShop/Foundations/QuarterPipeExtensionsPack/Description","Bring your Quarter Pipes to new heights, or simply add rounded accents to your factory design, with the brand-new special Quarter Pipe Extensions.","","","Game","#item #schematic"
"AWESOMEShop/Foundations/QuarterPipesPack","Quarter Pipes Pack","","","Game","#item #schematic"
"AWESOMEShop/Management/Hypertubes/HypertubeWallAttachments","Hypertube Wall Attachments","","","Game","#item #schematic"
"AWESOMEShop/Management/Hypertubes/HypertubeWallAttachments/Description","Never again will a wall stop you from swooping through your factory. With the new next-gen Hypertube Wall Hole included in this pack, speed has no limits!","","","Game","#item #schematic"
"AWESOMEShop/Management/Pipelines/CleanPipelineMk1","Clean Pipeline Mk.1","","","Game","#item #schematic"
"AWESOMEShop/Management/Pipelines/CleanPipelineMk1/NoIndicator/Description","This clean version of the Mk.1 Pipeline does not feature the external fluid indicator, sacrificing feedback for style.","","","Game","#item #schematic"
"AWESOMEShop/Management/Pipelines/CleanPipelineMk2","Clean Pipeline Mk.2","","","Game","#item #schematic"
"AWESOMEShop/Management/Pipelines/CleanPipelineMk2/NoIndicator/Description","This clean version of the Mk.2 Pipeline does not feature the external fluid indicator, sacrificing feedback for style.","","","Game","#item #schematic"
"AWESOMEShop/Management/Pipelines/PipelineWallAttachments","Pipeline Wall Attachments","","","Game","#item #schematic"
"AWESOMEShop/Management/Power/WallPowerOutlets/GenericDescription","Tired of bulky Power Poles? Save space and set up an efficient power grid in your factory with these all-new, revolutionary Power Outlets for Walls and ceilings!","","","Game","#item #schematic"
"AWESOMEShop/Management/Power/WallPowerOutletsMk1","Wall Power Outlets Mk.1","","","Game","#item #schematic"
"AWESOMEShop/Management/Power/WallPowerOutletsMk2","Wall Power Outlets Mk.2","","","Game","#item #schematic"
"AWESOMEShop/Management/Power/WallPowerOutletsMk3","Wall Power Outlets Mk.3","","","Game","#item #schematic"
"AWESOMEShop/Organization/Lighting/FloodLights","Flood Lights","","","Game","#item #schematic"
"AWESOMEShop/Organization/Lighting/FloodLights/Description","Specifically designed to illuminate outdoor areas, the Flood Lights are the perfect choice for lighting up construction sites or outposts. Their height makes them tower over even the largest of buildings. And for additional convenience, the Wall version can be placed on any Wall, which is ideal for indoor settings or if more precise light placement is required.","","","Game","#item #schematic"
"AWESOMEShop/Organization/Lighting/Indoor","Indoor Lighting","","","Game","#item #schematic"
"AWESOMEShop/Organization/Lighting/Indoor/CeilingLight/Description","Ceiling Lights are the perfect choice for indoor illumination. Simply attach them to the ceiling, hook up power, and watch your Conveyor Belts shine bright even in the darkest of factories.","","","Game","#item #schematic"
"AWESOMEShop/Organization/Lighting/StreetLight/Description","No more nighttime Walkway accidents involving Trucks and poor lighting conditions! Light up those pathways and roads with FICSIT Street Lights!","About Buildables_Data,Organization/Lighting/StreetLight","","Game","#item #schematic"
"AWESOMEShop/Organization/Signs/BillboardSet","Billboard Set","","","Game","#item #schematic"
"AWESOMEShop/Organization/Signs/DisplaySignBundle","Display Sign Bundle","","","Game","#item #schematic"
"AWESOMEShop/Organization/Signs/LabelSignBundle","Label Sign Bundle","","","Game","#item #schematic"
"AWESOMEShop/Organization/Storage/PersonalStorageSkin/Hazard","Hazard Box - Personal Storage Skin","","","Game","#item #schematic"
"AWESOMEShop/Organization/Storage/PersonalStorageSkin/Medical","Medical Box - Personal Storage Skin","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/ClusterNobeliskPack","Cluster Nobelisk Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/ExplosiveRebarPack","Explosive Rebar Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/GasNobeliskPack","Gas Nobelisk Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/HomingRifleAmmoPack","Homing Rifle Ammo Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/IronRebarPack","Iron Rebar Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/NobeliskPack","Nobelisk Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/PulseNobeliskPack","Pulse Nobelisk Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/RifleAmmoPack","Rifle Ammo Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/ShatterRebarPack","Shatter Rebar Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/StunRebarPack","Stun Rebar Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Ammunition/TurboRifleAmmoPack","Turbo Rifle Ammo Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/CoffeeCup","FICSIT™ Coffee Cup","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/CoffeeCup/Description","Worried about your body's superfluous energy demands interrupting your work? We're proud to provide our pioneers with the means to stay efficient! Get your Coffee Cup now! (Coffee not included).","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Consumables/GasFilters","Gas Filters","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Consumables/HealthPack","Health Pack","","","Game","#item #schematic"
"AWESOMEShop/Parts/Equipment/Consumables/RadiationFilter","Radiation Filters","","","Game","#item #schematic"
"AWESOMEShop/Parts/Tier2/Biofuel","Biofuel","","","Game","#item #schematic"
"AWESOMEShop/Parts/Tier7/NuclearFuelRod","Nuclear Fuel Rod","","","Game","#item #schematic"
"AWESOMEShop/Specials/Boombox","Boombox","","","Game","#item #schematic"
"AWESOMEShop/Specials/Boombox/Description","Boost your efficiency right now with the completely unnecessary FICSIT Boombox!

*Tapes sold separately.","","","Game","#item #schematic"
"AWESOMEShop/Specials/Checkmark","FICSIT Checkmark™","","","Game","#item #schematic"
"AWESOMEShop/Specials/Checkmark/Description","The FICSIT Checkmark™ is a way for pioneers to truly distinguish themselves as Verified pioneers. It's an opt-in, paid subscription that adds an orange checkmark to your player ID in online sessions and offers no other beneficial features. 

The goal of the FICSIT Checkmark™ is to increase trust in FICSIT Inc. by providing a visual signifier that notable pioneers are the real deal and not just impostors or parody pioneers that can’t afford the coupons.  

The FICSIT Checkmark™ will only be visible in online sessions for other pioneers to witness your certification status within FICSIT. The knowledge of purchase is its own reward.","","","Game","#item #schematic"
"AWESOMEShop/Specials/Checkmark/UnlockName","Small FICSIT Checkmark","","","Game","#item #schematic"
"AWESOMEShop/Specials/CyberWagon/UnlockName","Cyber Wagon available in the AWESOME Shop","","","Game","#item #schematic"
"AWESOMEShop/Specials/FactoryCart","FICSIT Factory Cart™","","","Game","#item #schematic"
"AWESOMEShop/Specials/FactoryCart/Golden/Description","How did you even figure out how to get this? Whatever... You deserve it.","","","Game","#item #schematic"
"AWESOMEShop/Specials/FactoryCartGolden","Golden FICSIT Factory Cart™","","","Game","#item #schematic"
"AWESOMEShop/Specials/GoldenCart/Announcement","Golden Cart available in the AWESOME Shop","","","Game","#item #schematic"
"AWESOMEShop/Statue/AdequatePioneering","Adequate Pioneering","","","Game","#item #schematic"
"AWESOMEShop/Statue/ConfusingCreature","Confusing Creature","","","Game","#item #schematic"
"AWESOMEShop/Statue/GoldenNut","Golden Nut","","","Game","#item #schematic"
"AWESOMEShop/Statue/GoldenNut/Description","It's a Golden Nut. It's shiny and the price is totally justified. Don't overthink it, you need one! Purchase a Golden Nut today! (Warning: Ingestion not recommended).","","","Game","#item #schematic"
"AWESOMEShop/Statue/LizardDoggo/Description","Love Doggos but hate responsibility? Worry not! Purchase the Golden Lizard Doggo today and enjoy all the cuteness with no feeding required!","About Nature_Data,LizardDoggo","","Game","#item #schematic"
"AWESOMEShop/Statue/PrettyGoodPioneering","Pretty Good Pioneering","","","Game","#item #schematic"
"AWESOMEShop/Statue/PrettyGoodPioneering/Description","Are you up for the challenge? Show your worth with this recognition effort and proudly showcase it in your factory. If you're really sure you deserve it.","","","Game","#item #schematic"
"AWESOMEShop/Statue/SatisfactoryPioneering","Satisfactory Pioneering","","","Game","#item #schematic"
"AWESOMEShop/Statue/SilverHog","Silver Hog","","","Game","#item #schematic"
"AWESOMEShop/Walls/ConveyorWalls","Conveyor Walls","","","Game","#item #schematic"
"AWESOMEShop/Walls/ConveyorWalls/Metal","Metal Conveyor Walls","","","Game","#item #schematic"
"AWESOMEShop/Walls/DoorWalls","Door Walls","","","Game","#item #schematic"
"AWESOMEShop/Walls/DoorWalls/GenericDescription","Space dilation is still in the R&D phase at FICSIT research facilities. Trying to walk through Walls is not yet recommended. Purchase a Door today for safe factory traversal!","","","Game","#item #schematic"
"AWESOMEShop/Walls/DoorWalls/Metal","Metal Door Walls","","","Game","#item #schematic"
"AWESOMEShop/Walls/Gates","Gates","","","Game","#item #schematic"
"AWESOMEShop/Walls/InvertedRampWallBundle","Inverted Ramp Wall Bundle","","","Game","#item #schematic"
"AWESOMEShop/Walls/RampWallBundle","Ramp Wall Bundle","","","Game","#item #schematic"
"AWESOMEShop/Walls/SteelFramedWindows","Steel-Framed Windows","","","Game","#item #schematic"
"AWESOMEShop/Walls/TiltedWalls","Tilted Walls","","","Game","#item #schematic"
"AWESOMEShop/Walls/WallExpantionPack","Wall Expansion Pack","","","Game","#item #schematic"
"AWESOMEShop/Walls/WallLamps","Wall Lamps","","","Game","#item #schematic"
"AWESOMEShop/Walls/WindowedWalls","Windowed Walls","","","Game","#item #schematic"
