"Key","SourceString","Context","VariableDescription","Type","Tag"
"Organization/FluidBuffer/Description","Holds up to 400 m³ of fluid.
Has Pipeline input and output ports.","","","Game","#buildable
#item"
"Organization/FluidBufferIndustrial","Industrial Fluid Buffer","","","Game","#buildable
#item"
"Organization/FluidBufferIndustrial/Description","Holds up to 2400 m³ of fluid.
Has Pipeline input and output ports.","","","Game","#buildable
#item"
"Organization/Lighting/CeilingLight","Ceiling Light","","","Game","#buildable
#item"
"Organization/Lighting/CeilingLight/Description","Lights up indoor factory spaces when placed on ceilings.

Light color and intensity can be adjusted via a Light Control Panel.
Allows for up to 2 Power Line connections.","","","Game","#buildable
#item"
"Organization/Lighting/FloodLightTower","Flood Light Tower","","","Game","#buildable
#item"
"Organization/Lighting/FloodLightTower/Description","Illuminates large or outdoor spaces.

Light color and intensity can be adjusted.
Allows for up to 2 Power Line connections.","","","Game","#buildable
#item"
"Organization/Lighting/LightsControlPanel","Light Control Panel","","","Game","#buildable
#item"
"Organization/Lighting/LightsControlPanel/Description","Sections off a series of lights, allowing them to be adjusted as a group.

Controls all lights connected to the power grid via the Light Connector (yellow label).
Note: Other Control Panels and Power Switches interrupt the connection.","","","Game","#buildable
#item"
"Organization/Lighting/StreetLight","Street Light","","","Game","#buildable
#item"
"Organization/Lighting/StreetLight/Description","Lights up factory areas and roads.

Light color and intensity can be adjusted.
Allows for up to 2 Power Line connections.","","","Game","#buildable
#item"
"Organization/Lighting/WallMountedFloodLight","Wall-Mounted Flood Light","","","Game","#buildable
#item"
"Organization/Lighting/WallMountedFloodLight/Description","Attaches to Walls and Foundations to illuminate large spaces.

Light color and intensity can be modified via a Light Control Panel.
Allows for up to 2 Power Line connections.","","","Game","#buildable
#item"
"Organization/LookoutTower","Lookout Tower","","","Game","#buildable
#item"
"Organization/LookoutTower/Description","Provides a good vantage point to facilitate factory construction.","","","Game","#buildable
#item"
"Organization/RadarTower","Radar Tower","","","Game","#buildable
#item"
"Organization/RadarTower/Description","Scans the surrounding area to display additional information on the Map.

Information revealed on the Map includes:
- Resource node locations
- Terrain data
- Flora & fauna information
- Notable signal readings","","","Game","#buildable
#item"
"Organization/Signs/BillboardLarge","Large Billboard","","","Game","#buildable
#item"
"Organization/Signs/BillboardLarge/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 16 m x 8 m","","","Game","#buildable
#item"
"Organization/Signs/BillboardSmall","Small Billboard","","","Game","#buildable
#item"
"Organization/Signs/BillboardSmall/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 8 m x 4 m","","","Game","#buildable
#item"
"Organization/Signs/DisplaySign","Display Sign","","","Game","#buildable
#item"
"Organization/Signs/DisplaySign/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 2 m x 1 m","","","Game","#buildable
#item"
"Organization/Signs/LabelSign2m","Label Sign (2 m)","","","Game","#buildable
#item"
"Organization/Signs/LabelSign2m/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 2 m x 0.5 m","","","Game","#buildable
#item"
"Organization/Signs/LabelSign3m","Label Sign (3 m)","","","Game","#buildable
#item"
"Organization/Signs/LabelSign3m/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 3 m x 0.5 m","","","Game","#buildable
#item"
"Organization/Signs/LabelSign4m","Label Sign (4 m)","","","Game","#buildable
#item"
"Organization/Signs/LabelSign4m/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 4 m x 0.5 m","","","Game","#buildable
#item"
"Organization/Signs/PortraitSign","Portrait Sign","","","Game","#buildable
#item"
"Organization/Signs/PortraitSign/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 2 m x 3 m","","","Game","#buildable
#item"
"Organization/Signs/SquareSign05m","Square Sign (0.5 m)","","","Game","#buildable
#item"
"Organization/Signs/SquareSign05m/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 0.5 m x 0.5 m","","","Game","#buildable
#item"
"Organization/Signs/SquareSign1m","Square Sign (1 m)","","","Game","#buildable
#item"
"Organization/Signs/SquareSign1m/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 1 m x 1 m","","","Game","#buildable
#item"
"Organization/Signs/SquareSign2m","Square Sign (2 m)","","","Game","#buildable
#item"
"Organization/Signs/SquareSign2m/Description","Improves factory organization. The colors, icons, background, and text are customizable.

Can be freestanding, placed on Walls, or attached to most buildings, including Storage Containers.

Size: 2 m x 2 m","","","Game","#buildable
#item"
"Organization/StorageBoxHazard","Hazard Storage Box","Small container for storing hazardous items. 100 times smaller than a Storage Container","","Game","#item"
"Organization/StorageBoxHazard/Description","Contains 25 slots for storing large amounts of items.","Small container for storing hazardous items. 100 times smaller than a Storage Container","","Game","#item"
"Organization/StorageBoxMedical","Medical Storage Box","","","Game","#buildable
#item"
"Organization/StorageBoxMedical/Description","Contains 25 slots for storing large amounts of items.","","","Game","#buildable
#item"
"Organization/StorageBoxPersonal","Personal Storage Box","Small container for storing personal items.","","Game","#item"
"Organization/StorageBoxPersonal/Description","Contains 25 slots for storing large amounts of items.","Small container for storing personal items.","","Game","#buildable
#item"
"Organization/StorageContainer","Storage Container","Building for storing large quantities of items. Allows storing automation and large storage buffers","","Game","#item"
"Organization/StorageContainer/Description","Contains 24 slots for storing large amounts of items.
Has 1 Conveyor Belt input port and 1 Conveyor Belt output port.","Building for storing large quantities of items. Allows storing automation and large storage buffers","","Game","#item"
"Organization/StorageContainerIndustrial","Industrial Storage Container","Larger variant of the Storage Container with double the size and double the storage capacity","","Game","#item"
"Organization/StorageContainerIndustrial/Description","Contains 48 slots for storing large amounts of items.
Has 2 Conveyor Belt input ports and 2 Conveyor Belt output ports.","Larger variant of the Storage Container with double the size and double the storage capacity","","Game","#item"
"Power/AlienPowerAugmenter","Alien Power Augmenter","","","Game","#buildable
#item"
"Power/AlienPowerAugmenter/Description","Generates power based on the total amount of power on the attached power grid.

This experimental technology is somehow able to extract power from the Somersloop by blasting it with energy.","","","Game","#buildable
#item"
"Power/BiomassBurner","Biomass Burner","","","Game","#buildable
#item"
"Power/BiomassBurner/Description","Burns various forms of Biomass to generate electricity for the power grid.
Has a Conveyor Belt input port that allows the Biomass supply to be automated.

Resource consumption will automatically be lowered to meet power demands.","","","Game","#buildable
#item"
"Power/BiomassBurner/Description/Integrated","Burns Biomass to produce power. Biomass must be loaded manually and can be obtained by picking up flora in the world.

Produces up to 20 MW of power while operating.","","","Game","#buildable
#item"
"Power/CoalGenerator","Coal-Powered Generator","","","Game","#buildable
#item"
"Power/CoalGenrator/Description","Burns Coal to boil Water. The steam produced rotates turbines that generate electricity for the power grid.
Has Conveyor Belt and Pipeline input ports that allow the Coal and Water supply to be automated.

Caution: Always generates power at the set clock speed. Shuts down if fuel requirements are not met.","","","Game","#buildable
#item"
"Power/FuelGenerator","Fuel-Powered Generator","","","Game","#buildable
#item"
"Power/FuelGenerator/Description","Consumes Fuel to generate electricity for the power grid.
Has a Pipeline input port that allows the Fuel supply to be automated.

Caution: Always generates power at the set clock speed. Shuts down if fuel requirements are not met.","","","Game","#buildable
#item"
"Power/GeothermalGenerator","Geothermal Generator","","","Game","#buildable
#item"
"Power/GeothermalGenerator/Description","Harnesses geothermal energy to generate power. Must be built on a Geyser.

Caution: Power production fluctuates.

Power Production:
Impure Geyser: 50-150 MW (100 MW average)
Normal Geyser: 100-300 MW (200 MW average)
Pure Geyser: 200-600 MW (400 MW average)","","","Game","#buildable
#item"
"Power/NuclearPowerPlant","Nuclear Power Plant","","","Game","#buildable
#item"
"Power/NuclearPowerPlant/Description","Consumes Nuclear Fuel Rods and Water to produce electricity for the power grid.

Produces Nuclear Waste, which is extracted via the Conveyor Belt output.

Caution: Always generates power at the set clock speed. Shuts down if fuel requirements are not met.","","","Game","#buildable
#item"
"Power/PowerLine","Power Line","","","Game","#buildable
#item"
"Power/PowerLine/Description","Connects Power Poles, Power Generators, and factory buildings.","","","Game","#buildable
#item"
"Power/PowerPoleMk1","Power Pole Mk.1","","","Game","#buildable
#item"
"Power/PowerPoleMk1/Description","Allows for up to 4 Power Line connections.

Connect Power Poles, Power Generators, and factory buildings with Power Lines to create a power grid. The power grid supplies all connected buildings with power.","","","Game","#buildable
#item"
"Power/PowerPoleMk2","Power Pole Mk.2","","","Game","#buildable
#item"
"Power/PowerPoleMk2/Description","Allows for up to 7 Power Line connections.

Connect Power Poles, Power Generators, and factory buildings with Power Lines to create a power grid. The power grid supplies all connected buildings with power.","","","Game","#buildable
#item"
"Power/PowerPoleMk3","Power Pole Mk.3","","","Game","#buildable
#item"
"Power/PowerPoleMk3/Description","Allows for up to 10 Power Line connections.

Connect Power Poles, Power Generators, and factory buildings with Power Lines to create a power grid. The power grid supplies all connected buildings with power.","","","Game","#buildable
#item"
"Power/PowerStorage","Power Storage","","","Game","#interface
#power
#storage"
"Power/PowerStorage/Description","Connects to a power grid to store excess power produced. The stored power can be harnessed if power grid consumption exceeds production.

Storage Capacity: 100 MWh (100 MW for 1 hour)
Maximum Charge Rate: 100 MW
Maximum Discharge Rate: Unlimited","","","Game","#buildable
#item"
"Power/PowerSwitch","Power Switch","","","Game","#power"
"Power/PowerSwitch/Description","Enables/disables the connection between 2 power grids when switched ON/OFF.

Note the A and B connector labels.","","","Game","#buildable
#item"
"Power/PowerSwitchPriority","Priority Power Switch","","","Game","#buildable
#item"
"Power/PowerSwitchPriority/Description","Priority Power Switches can be ranked by priority. When power production is too low, Switches will start turning off automatically until the power stabilizes, starting with Priority Group 8.","","","Game","#buildable
#item"
"Power/PowerTower","Power Tower","","","Game","#buildable
#item"
"Power/PowerTower/Description","Helps span Power Lines across greater distances.
There is an additional power connector at the bottom of the Power Tower to connect it to other buildings, such as Power Poles.","","","Game","#buildable
#item"
"Power/PowerTowerPlatform","Power Tower Platform","","","Game","#buildable
#item"
"Power/PowerTowerPlatform/Description","Helps span Power Lines across greater distances.
There is an additional power connector at the bottom of the Power Tower to connect it to other buildings, such as Power Poles.

Note: This Power Tower variant includes a ladder and platform for improved utility.","","","Game","#buildable
#item"
"Power/WallOutletDoubleMk1","Double Wall Outlet Mk.1","","","Game","#buildable
#item"
"Power/WallOutletDoubleMk1/Description","Functions like a Power Pole, but attaches to a wall. Has one connector on each side of the wall.

Allows for up to 4 Power Line connections per side.

Connect Power Poles, Power Generators and factory buildings with Power Lines to create a power grid. The power grid supplies all connected buildings with power.","","","Game","#buildable
#item"
"Power/WallOutletDoubleMk2","Double Wall Outlet Mk.2","","","Game","#buildable
#item"
"Power/WallOutletDoubleMk2/Description","Functions like a Power Pole, but attaches to a wall. Has one connector on each side of the wall.

Allows for up to 7 Power Line connections per side.

Connect Power Poles, Power Generators and factory buildings with Power Lines to create a power grid. The power grid supplies all connected buildings with power.","","","Game","#buildable
#item"
"Power/WallOutletDoubleMk3","Double Wall Outlet Mk.3","","","Game","#buildable
#item"
"Power/WallOutletDoubleMk3/Description","Functions like a Power Pole, but attaches to a wall. Has one connector on each side of the wall.

Allows for up to 10 Power Line connections per side.

Connect Power Poles, Power Generators and factory buildings with Power Lines to create a power grid. The power grid supplies all connected buildings with power.","","","Game","#buildable
#item"
"Power/WallOutletMk1","Wall Outlet Mk.1","","","Game","#buildable
#item"
"Power/WallOutletMk1/Description","Functions like a Power Pole, but attaches to a wall.

Allows for up to 4 Power Line connections.

Connect Power Poles, Power Generators and factory buildings with Power Lines to create a power grid. The power grid supplies all connected buildings with power.","","","Game","#buildable
#item"
"Power/WallOutletMk2","Wall Outlet Mk.2","","","Game","#buildable
#item"
"Power/WallOutletMk2/Description","Functions like a Power Pole, but attaches to a wall.

Allows for up to 7 Power Line connections.

Connect Power Poles, Power Generators and factory buildings with Power Lines to create a power grid. The power grid supplies all connected buildings with power.","","","Game","#buildable
#item"
"Power/WallOutletMk3","Wall Outlet Mk.3","","","Game","#buildable
#item"
"Power/WallOutletMk3/Description","Functions like a Power Pole, but attaches to a wall.

Allows for up to 10 Power Line connections.

Connect Power Poles, Power Generators and factory buildings with Power Lines to create a power grid. The power grid supplies all connected buildings with power.","","","Game","#buildable
#item"
"Production/Assembler","Assembler","","","Game","#buildable
#item"
"Production/Assembler/Description","Crafts 2 parts into another part.

Can be automated by feeding component parts in via Conveyor Belts connected to the input ports. The resulting parts can be automatically extracted by connecting a Conveyor Belt to the output port.","","","Game","#buildable
#item"
"Production/Blender","Blender","","","Game","#buildable
#item"
"Production/Blender/Description","Blends fluids together or combines them with solid parts in a wide variety of processes.
Head Lift: 10 m
(Allows fluids to be transported 10 meters upwards.)

Has both Conveyor Belt and Pipeline input and output ports.","","","Game","#buildable
#item"
"Production/Constructor","Constructor","","","Game","#buildable
#item"
"Production/Constructor/Description","Crafts 1 part into another part.

Can be automated by feeding component parts in via a Conveyor Belt connected to the input port. The resulting parts can be automatically extracted by connecting a Conveyor Belt to the output port.","","","Game","#buildable
#item"
"Production/Converter","Converter","","","Game","#buildable
#item"
"Production/Converter/Description","The Converter harnesses Reanimated SAM to enable precise matter and energy transmutation.

Warning: Power usage is very high and unstable.","","","Game","#buildable
#item"
"Production/Foundry","Foundry","","","Game","#buildable
#item"
"Production/Foundry/Description","Smelts 2 resources into alloy ingots.

Can be automated by feeding ore in via Conveyor Belts connected to the input ports. The resulting ingots can be automatically extracted by connecting a Conveyor Belt to the output port.","","","Game","Buildable"
"Production/Manufacturer","Manufacturer","","","Game","#buildable
#item"
"Production/Manufacturer/Description","Crafts 3 or 4 parts into another part.

Can be automated by feeding component parts in via Conveyor Belts connected to the input ports. The resulting parts can be automatically extracted by connecting a Conveyor Belt to the output port.","","","Game","#buildable
#item"
"Production/MinerMk.1","Miner Mk.1","","","Game","#buildable
#item"
"Production/MinerMk.1/Description","Extracts solid resources from the resource node it is built on. 
Default extraction rate is 60 resources per minute. 
Extraction rate varies based on resource node purity. Outputs all extracted resources onto connected Conveyor Belts.","","","Game","#buildable
#item"
"Production/MinerMk.2","Miner Mk.2","","","Game","#buildable
#item"
"Production/MinerMk.2/Description","Extracts solid resources from the resource node it is built on. 
Default extraction rate is 120 resources per minute. 
Extraction rate varies based on resource node purity. Outputs all extracted resources onto connected Conveyor Belts.","","","Game","#buildable
#item"
"Production/MinerMk.3","Miner Mk.3","","","Game","#buildable
#item"
"Production/MinerMk.3/Description","Extracts solid resources from the resource node it is built on. 
Default extraction rate is 240 resources per minute. 
Extraction rate varies based on resource node purity. Outputs all extracted resources onto connected Conveyor Belts.","","","Game","#buildable
#item"
"Production/OilExtractor","Oil Extractor","","","Game","#buildable
#item"
"Production/OilExtractor/Description","Extracts Crude Oil when built on an oil node. Extraction rates vary based on node purity.

Default Extraction Rate: 120 m³ of oil per minute.
Head Lift: 10 m
(Allows fluids to be transported 10 meters upwards.)","","","Game","#buildable
#item"
"Production/Packager","Packager","","","Game","#buildable
#item"
"Production/Packager/Description","Packages and unpackages fluids.
Head Lift: 10 m
(Allows fluids to be transported 10 meters upwards.)

Contains both Conveyor Belt and Pipeline input and output ports so that a wide range of recipes can be automated.","","","Game","#buildable
#item"
"Production/ParticleAccelerator","Particle Accelerator","","","Game","#buildable
#item"
"Production/ParticleAccelerator/Description","Uses electromagnetic fields to propel particles to very high speeds and energies. The specific design allows for a variety of processes, including matter generation and conversion.

Warning: Power usage is extremely high and unstable, and varies per recipe.","","","Game","#buildable
#item"
"Production/QuantumEncoder","Quantum Encoder","","","",""
"Production/QuantumEncoder/Description","The Quantum Encoder uses Excited Photonic Matter to produce the most complex of parts, controlling development up to the quantum level.

Warning: Power usage is extremely high and unstable.","","","",""
"Production/Refinery","Refinery","","","Game","#buildable
#item"
"Production/Refinery/Description","Refines fluid and/or solid parts into other parts.
Head Lift: 10 m
(Allows fluids to be transported 10 meters upwards.)

Contains both Conveyor Belt and Pipeline input and output ports so that a wide range of recipes can be automated.","","","Game","#buildable
#item"
"Production/ResourceWellExtractor","Resource Well Extractor","","","Game",""
"Production/ResourceWellExtractor/Description","Collects pressurized resources when placed on the activated sub-nodes of a Resource Well. Does not require power.

Default Extraction Rate: 60 m³ of fluid per minute.
Head Lift: 10 m
(Allows fluids to be transported 10 meters upwards.)","","","Game","#buildable
#item"
"Production/ResourceWellPressurizer","Resource Well Pressurizer","","","Game","#buildable
#item"
"Production/ResourceWellPressurizer/Description","Activates a Resource Well by pressurizing the underground resource. Must be placed on a Resource Well.
Once activated, Resource Well Extractors can be placed on the surrounding sub-nodes to extract the resource.
Requires power. Overclocking increases the output potential of the entire Resource Well.","","","Game","#buildable
#item"
"Production/Smelter","Smelter","","","Game","#buildable
#item"
"Production/Smelter/Description","Smelts ore into ingots.

Can be automated by feeding ore in via a Conveyor Belt connected to the input port. The resulting ingots can be automatically extracted by connecting a Conveyor Belt to the output port.","","","Game","#buildable
#item"
"Production/WaterExtractor","Water Extractor","","","Game","#interface
#water_extractor"
"Production/WaterExtractor/Description","Extracts water from the body of water it is built on.
Note: the water needs to be sufficiently deep, and rivers are generally not deep enough.

Default Extraction Rate: 120 m³ of water per minute.
Head Lift: 10 m
(Allows fluids to be transported 10 meters upwards.)","","","Game","#buildable
#item"
"Special/AWESOMEShop","AWESOME Shop","","","UI",""
"Special/AWESOMEShop/Description","Redeem your FICSIT Coupons here! 
For those employees going the extra kilometer we have set aside special bonus milestones and rewards! Get your Coupons in the AWESOME Sink program now!

*No refunds possible.","","","UI",""
"Special/AWESOMESink","AWESOME Sink","","","Game","#buildable
#item"
"Special/AWESOMESink/Description","Got excess resources? Fear not, for FICSIT does not waste! The newly developed AWESOME Sink turns any and all useful parts into research data just as fast as you can supply them! 
Participating pioneers will be compensated with Coupons that can be spent at the AWESOME Shop.","","","Game","#buildable
#item"
"Special/BlueprintDesigner","Blueprint Designer Mk.1","A special building used to create custom factory designs and save them as Blueprints.","","Game","#interface
#buildable"
"Special/BlueprintDesigner/Description","The Blueprint Designer is used to create custom factory designs and save them as Blueprints.
Blueprints can be accessed from the Blueprint tab of the Build Menu.

Note that buildings can only be placed in the Blueprint Designer if they are fully within the boundary frame.

Dimensions: 32 m x 32 m x 32 m","","","Game","#buildable
#item"
"Special/BlueprintDesignerMk2","Blueprint Designer Mk.2","","","Game",""
"Special/BlueprintDesignerMk2/Description","The Blueprint Designer is used to create custom factory designs and save them as Blueprints.
Blueprints can be accessed from the Blueprint tab of the Build Menu.

Note that buildings can only be placed in the Blueprint Designer if they are fully within the boundary frame.

Dimensions: 40 m x 40 m x 40 m","","","Game",""
"Special/BlueprintDesignerMk3","Blueprint Designer Mk.3","","","Game","#buildable
#item"
"Special/BlueprintDesignerMk3/Description","The Blueprint Designer is used to create custom factory designs and save them as Blueprints.
Blueprints can be accessed from the Blueprint tab of the Build Menu.

Note that buildings can only be placed in the Blueprint Designer if they are fully within the boundary frame.

Dimensions: 48 m x 48 m x 48 m","","","Game","#buildable
#item"
"Special/BlueprintDesignerStorageBox","Blueprint Storage Box","Integrated storage box in the Blueprint Designer","","",""
"Special/CraftBench","Crafting Bench","","","Game","#buildable
#item"
