"Key","SourceString","Context","VariableDescription","Type","Tag"
"ConstructDisqualifiers/BuildMode/InvalidAimLocation","Invalid aim location!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/InvalidPlacement","Invalid placement!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/OverlappingPossibleClipping","Overlapping another object's clearance, clipping may occur","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/PlayerInTheWay","A player is in the way!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/RequiresDeepWater","Must be placed on deep water!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/RequiresFrackingCoreNode","Must be placed on a Fracking Core Node!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/RequiresFrackingSatelliteNode","Must be placed on an activated Fracking Satellite Node!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/RequiresRailroad","Must be placed on a Railroad Track!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/RequiresResourceNode","Must be placed on a Resource Node!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/RequiresSnapToFoundation","Must snap to a Foundation or similar!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/RequiresSnapToWall","Must snap to a Wall or similar!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/SwitchPositionsTooMany","Too many switch positions!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/SwitchTooClose","Too close to another switch!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/ThereCanBeOnlyOne","You can only build one!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/BuildMode/VehicleInTheWay","A vehicle is in the way!","Warning message. Appears when you're building something","","UI",""
"ConstructDisqualifiers/Customization/AlreadyApplied","Customization already applied!","Warning message. Appears when you're customizing something","","UI","#message #customization"
"ConstructDisqualifiers/Customization/InvalidTarget","Invalid customization target!","Warning message. Appears when you're customizing something","","UI","#message #customization"
"ConstructDisqualifiers/DismantleMode/DerailedVehicle","Cannot dismantle a derailed vehicle!","","","UI",""
"ConstructDisqualifiers/DismantleMode/DockingVehicle","Cannot dismantle a docking vehicle!","","","UI",""
"ConstructDisqualifiers/DismantleMode/MovingVehicle","Cannot dismantle a moving vehicle!","","","UI",""
"ConstructDisqualifiers/DismantleMode/OccupiedBlueprintDesigner","Cannot dismantle Blueprint Designer with buildings inside!","","","UI",""
"ConstructDisqualifiers/DismantleMode/OccupiedRailwaySegment","Cannot dismantle Railway segment with vehicles on it!","","","UI",""
"ConstructDisqualifiers/DismantleMode/OccupiedTrainPlatform/TrainDocking","Cannot dismantle Train Station while a train is docking!","","","UI",""
"ConstructDisqualifiers/DismantleMode/OccupiedTrainPlatform/VehiclesOnIt","Cannot dismantle Train Platform with vehicles on it!","","","UI",""
"ConstructDisqualifiers/DismantleMode/OccupiedVehicle","Cannot dismantle a vehicle with a player inside!","","","UI",""
"ConstructDisqualifiers/Drones/AssignedToDronePort","Drone Port already has a drone assigned to it!","Warning message. Appears when you're setting up Dornes or Drone Ports","","UI","#message #transportation"
"ConstructDisqualifiers/Drones/PortOccupied","Drone Port is currently occupied!","Warning message. Appears when you're setting up Dornes or Drone Ports","","UI","#message #transportation"
"ConstructDisqualifiers/Drones/RequiresSnapToPort","Must snap to a Drone Port!","Warning message. Appears when you're setting up Dornes or Drone Ports","","UI","#message #transportation"
"ConstructDisqualifiers/Generic/Initializing","Initializing","","","UI",""
"ConstructDisqualifiers/Generic/ThisShouldNeverBeSeen","This should never be seen!","","","UI",""
"ConstructDisqualifiers/Pipes/DifferentFluids","Cannot connect Pipeline networks containing different fluids!","Warning message. Appears when you're building pipes","","UI",""
"ConstructDisqualifiers/Pipes/InvalidShape","Invalid Pipe shape!","Warning message. Appears when you're building pipes","","UI",""
"ConstructDisqualifiers/Pipes/NoPath","No path could be found to construct the Pipe","Warning message. Appears when you're building pipes","","UI",""
"ConstructDisqualifiers/Pipes/RequiresSnapToPipeSupport","Pipe must snap to a Pipe Support or a building connection!","Warning message. Appears when you're building pipes","","UI",""
"ConstructDisqualifiers/Pipes/TooLong","Pipe is too long!","Warning message. Appears when you're building pipes","","UI",""
"ConstructDisqualifiers/Pipes/TooSharp","Pipe turns too sharply to attach!","Warning message. Appears when you're building pipes","","UI",""
"ConstructDisqualifiers/Pipes/TooShort","Pipe is too short!","Warning message. Appears when you're building pipes","","UI",""
"ConstructDisqualifiers/PowerLines/AlreadyConnected","Already connected with another wire!","Warning message. Appears when you're connecting Power Lines","","UI",""
"ConstructDisqualifiers/PowerLines/CantConnectMore","No empty Power Line connections!","Warning message. Appears when you're connecting Power Lines","","UI",""
"ConstructDisqualifiers/PowerLines/RequiresHookUpToConnection","Must be hooked up to a connection!","Warning message. Appears when you're connecting Power Lines","","UI",""
"ConstructDisqualifiers/PowerLines/WireTooLong","Wire is too long!","Warning message. Appears when you're connecting Power Lines","","UI",""
"ConstructDisqualifiers/RailroadTracks/EndOfTrack","Signal cannot be placed at the end of a track!","Warning message related to Railroad Tracks","","UI","#message #transportation"
"ConstructDisqualifiers/RailroadTracks/NoSpace","Not enough space on track!","Warning message related to Railroad Tracks","","UI","#message #transportation"
"ConstructDisqualifiers/RailroadTracks/OtherSignal","There is already a signal placed here!","Warning message related to Railroad Tracks","","UI","#message #transportation"
"ConstructDisqualifiers/RailroadTracks/RequiresPlacedInlineWithPlatform","This must be placed inline with another train platform!","Warning message related to Railroad Tracks","","UI","#message #transportation"
"ConstructDisqualifiers/RailroadTracks/TooLong","Railroad Track is too long!","Warning message related to Railroad Tracks","","UI","#message #transportation"
"ConstructDisqualifiers/RailroadTracks/TooShort","Railroad Track is too short!","Warning message related to Railroad Tracks","","UI","#message #transportation"
"ConstructDisqualifiers/RailroadTracks/TooSteep","Railroad Track is too steep!","Warning message related to Railroad Tracks","","UI","#message #transportation"
"ConstructDisqualifiers/RailroadTracks/TurnTooSharp","Railroad Track turns too sharply!","Warning message related to Railroad Tracks","","UI","#message #transportation"
"ConstructDisqualifiers/Resources/NodeOccupied","Resource Node is occupied!","Warning message related to resources","","UI","#message #transportation"
"ConstructDisqualifiers/Resources/NotDeepEnough","Resource is not deep enough!","Warning message related to resources","","UI","#message #transportation"
"ConstructDisqualifiers/Resources/PlaceExtractorOnNode","Resource Extractor must be placed on a Resource Node, not a Resource Deposit!","Warning message related to resources","","UI","#message #transportation"
"ConstructDisqualifiers/Signs/CannotSnap","This sign type cannot snap to Storage Containers!","Warning message related to a server","","UI",""
"ConstructDisqualifiers/Upgrades/Invalid","Invalid upgrade, can't match all connections!","","","UI",""
"Errors/AuthentificationFailed","External Login Failure","","","",""
"Errors/AuthentificationFailed/Description","Can't connect to external authentification service. Please check your internet connection and contact support if the issue persists.","","","",""
"Errors/AuthentificationFailed/Description.TargetPS5","Could not connect to Epic Online Services. Please check your internet connection.","","","",""
"Errors/AuthentificationFailed/Description.TargetXSX","Could not connect to Epic Online Services. Please check your internet connection.","","","",""
"Errors/CheckSessionSettings","Session Lookup Failure","","","",""
"Errors/CheckSessionSettings/Description","Unable to find requested session. Check hosted session settings and availability for your platform. Make sure you are logged in to the appropriate service for this session type.","","","",""
"Errors/FatalNetworkDisconnect/Body","Network connection was interrupted. You have been disconnected.","Popup on completely losing connection to the internet","","",""
"Errors/FatalNetworkDisconnect/Title","Network Disconnect","Popup on completely losing connection to the internet","","",""
"Errors/Generic","Generic Login Failure","","","",""
"Errors/Generic/Description","Unknown authentication failure. Please verify game files and contact support if the issue persists.","","","UI",""
"Errors/Generic/Description.TargetPS5","Could not connect to PlayStation™Network. Please check your internet connection.","","","UI",""
"Errors/Generic/Description.TargetXSX","Could not connect to Xbox network. Please check your internet connection.","","","UI",""
"Errors/Login/Timeout/Description","Timed out while trying to authenticate to online service. Please check your internet connection and relaunch the game.","","","",""
"Errors/LoginTimeout","Login Timeout","","","",""
"Errors/NetworkConnectivityInterruption","Network Error","","","UI","#message #session"
"Errors/NetworkConnectivityInterruption/Description","There was a connectivity error. You or one or more peers might experience disconnects or synchronization issues. Please check your internet connection and stability.","","","",""
"Errors/NotLoggedIntoService","No Session Backend Login","","","",""
"Errors/NotLoggedIntoService/Description","You are not currently logged in to the service required to create this session type. Try restarting the game or try using a different session type.","","","",""
"Errors/SessionCreate/NotLoggedIn","Creating online session failed. Please log in to Epic Online Services or start the session in Single Player mode.","Popup when trying to load a multiplayer save game without EOS connection","","",""
"Errors/UnableToCreateBackend","Session Creation Failure","","","",""
"Errors/UnableToCreateBackend/Description","Failed to create backend session. Check your connection and try again later.","","","",""
"Errors/UnableToFindSession","Session Lookup Failure","","","",""
"Errors/UnableToFindSession/Description","Unable to find requested game session. Please check if it is still alive and available for joining. Note: Newly created sessions will be available only after finishing intro sequence cinematic.","","","",""
"Errors/UnableToJoinBackend","Session Join Failure","","","",""
"Errors/UnableToJoinBackend/Description","Unable to join user backend sessions.","","","",""
"Errors/UnableToJoinLocalSession","Generic Travel Failure","","","",""
"Errors/UnableToJoinLocalSession/Description","Failed to travel to this local session.","","","",""
"Errors/UnableToJoinSession","Join Session Failure","","","",""
"Errors/UnableToJoinSession/Description","Unable to join session. Please check if it is still alive.","","","",""
"Errors/UnableToLeaveSession","Session Cleanup Failure","","","",""
"Errors/UnableToLeaveSession/Description","Unable to leave session correctly. Please contact support if the issue persists.","","","",""
"Errors/UnableToLogout","Logout Failure","","","",""
"Errors/UnableToLogout/Description","Unable to logout correctly. Please contact support if the issue persists. ","","","",""
"RespawnMessages/00","Loading bar...","Message you receive while respawning","","UI",""
"RespawnMessages/01","Warming up quantum mechanics...","Message you receive while respawning","","UI",""
"RespawnMessages/02","Deactivating subject sensation and cognition...","Message you receive while respawning","","UI",""
"RespawnMessages/03","Vacuuming the vacuum...","Message you receive while respawning","","UI",""
"RespawnMessages/04","Making the macroscopic microscopic...","Message you receive while respawning","","UI",""
"RespawnMessages/05","Entering the future...","Message you receive while respawning","","UI",""
"RespawnMessages/06","Filing reports...","Message you receive while respawning","","UI",""
"RespawnMessages/07","Amending liability fees...","Message you receive while respawning","","UI",""
"RespawnMessages/08","Revoking holidays...","Message you receive while respawning","","UI",""
"RespawnMessages/09","Checking promotional list placement...","Message you receive while respawning","","UI",""
"RespawnMessages/10","Avoiding relatives...","Message you receive while respawning","","UI",""
"RespawnMessages/11","Compensating for spatial and temporal drift...","Message you receive while respawning","","UI",""
"RespawnMessages/12","Guesstimating previous physical state...","Message you receive while respawning","","UI",""
"RespawnMessages/13","Turning it off and on again...","Message you receive while respawning","","UI",""
"RespawnMessages/14","Scanning biomatter state...","Message you receive while respawning","","UI",""
"RespawnMessages/15","Destroying quantum-based viruses...","Message you receive while respawning","","UI",""
"RespawnMessages/16","Removing aggressive alien matter...","Message you receive while respawning","","UI",""
"RespawnMessages/17","Reconstructing deficient organs...","Message you receive while respawning","","UI",""
"RespawnMessages/18","Applying duct tape...","Message you receive while respawning","","UI",""
"RespawnMessages/19","Cleaning toilet...","Message you receive while respawning","","UI",""
"RespawnMessages/20","Optimizing indoctrination...","Message you receive while respawning","","UI",""
"RespawnMessages/21","Booting five out of eight senses...","Message you receive while respawning","","UI",""
"RespawnMessages/22","Distributing endorphins...","Message you receive while respawning","","UI",""
"RespawnMessages/23","You’re going to be...","Message you receive while respawning","","UI",""
"RespawnMessages/24","Initiating redeployment...","Message you receive while respawning","","UI",""
"RespawnMessages/25","Reducing difficulty...","Message you receive while respawning","","UI",""
"RespawnMessages/26","Firing therapist...","Message you receive while respawning","","UI",""
"RespawnMessages/27","Hiring therapist...","Message you receive while respawning","","UI",""
"RespawnMessages/28","Living on the edge...","Message you receive while respawning","","UI",""
"RespawnMessages/29","Reconsidering employment...","Message you receive while respawning","","UI",""
"RespawnMessages/30","Reading the small print...","Message you receive while respawning","","UI",""
"RespawnMessages/31","Predicting chance of future accidents...","Message you receive while respawning","","UI",""
"RespawnMessages/32","Playing Elevator_Track_4.mp3...","Message you receive while respawning","","UI",""
"RespawnMessages/33","Ditching non-organic matter...","Message you receive while respawning","","UI",""
"RespawnMessages/34","Questioning existence...","Message you receive while respawning","","UI",""
"RespawnMessages/35","Learning from mistakes...","Message you receive while respawning","","UI",""
"RespawnMessages/36","Washing brain...","Message you receive while respawning","","UI",""
"RespawnMessages/37","Stealing keys...","Message you receive while respawning","","UI",""
"RespawnMessages/38","Spawning aliens...","Message you receive while respawning","","UI",""
"RespawnMessages/39","Blaming Simon...","Message you receive while respawning","","UI",""
"RespawnMessages/40","Adding microtransactions...","Message you receive while respawning","","UI",""
"RespawnMessages/41","Spilling coffee...","Message you receive while respawning","","UI",""
"RespawnMessages/42","Removing dad jokes...","Message you receive while respawning","","UI",""
"RespawnMessages/43","Altering genetics...","Message you receive while respawning","","UI",""
"RespawnMessages/44","Skipping stones...","Message you receive while respawning","","UI",""
"RespawnMessages/45","Overthrowing the government...","Message you receive while respawning","","UI",""
"RespawnMessages/46","Rolling dice...","Message you receive while respawning","","UI",""
"RespawnMessages/47","Saving the world...","Message you receive while respawning","","UI",""
"RespawnMessages/48","Advancing science...","Message you receive while respawning","","UI",""
"RespawnMessages/49","Rousing Big Brother...","Message you receive while respawning","","UI",""
"RespawnTips/00","Don’t die.","Message you receive while respawning","","UI",""
"RespawnTips/01","Back to work, and Stay Effective.","Message you receive while respawning","","UI",""
"RespawnTips/02","Are you feeling stuck? Are you lost? Is the entire world against you? Inform ADA so we can replace your brain’s reward center!","Message you receive while respawning","","UI",""
"RespawnTips/03","Bored of the standard orange and grey factories? Try out our FICSIT-approved color gun! ...Oh wait, it's not even in the game anymore.","Message you receive while respawning","","UI",""
"RespawnTips/04","Getting killed a lot? Try bringing a weapon next time, or medkits, or, you know, stop doing whatever you’re doing.","Message you receive while respawning","","UI",""
"RespawnTips/05","Be nice to Steve, he’s under a lot of pressure.","Message you receive while respawning","","UI",""
"RespawnTips/06","We own you.","Message you receive while respawning","","UI",""
"RespawnTips/07","Don’t worry, be happy.","Message you receive while respawning","","UI",""
"RespawnTips/08","ADA is always watching.","Message you receive while respawning","","UI",""
"RespawnTips/09","Who am I to tell you what to do?","Message you receive while respawning","","UI",""
"RespawnTips/10","Am I real?","Message you receive while respawning","","UI",""
"RespawnTips/11","One of these is not like the others.","Message you receive while respawning","","UI",""
"RespawnTips/12","Your fun is wrong.","Message you receive while respawning","","UI",""
"RespawnTips/13","Life needs things to live.","Message you receive while respawning","","UI",""
"RespawnTips/14","Is it Thursday yet?","Message you receive while respawning","","UI",""
"RespawnTips/15","Are you real?","Message you receive while respawning","","UI",""
"RespawnTips/16","[REDACTED]","Message you receive while respawning","","UI",""
"RespawnTips/17","Keep an eye on that power capacity.","Message you receive while respawning","","UI",""
"RespawnTips/18","Faster belts don’t necessarily mean faster production.","Message you receive while respawning","","UI",""
"RespawnTips/19","Whoever reads this is a poo-poo head.","Message you receive while respawning","","UI",""
"RespawnTips/20","You are appreciated.","Message you receive while respawning","","UI",""
"RespawnTips/21","Look behind you.","Message you receive while respawning","","UI",""
"RespawnTips/22","So, uh, wanna go out sometime?","Message you receive while respawning","","UI",""
"RespawnTips/23","Wait, is this supposed to be useful or something?","Message you receive while respawning","","UI",""
"RespawnTips/24","<3","Message you receive while respawning","","UI",""
"RespawnTips/25","Level up! Ha, kidding! We don’t even have levels.","Message you receive while respawning","","UI",""
"RespawnTips/26","Can’t stop, won’t stop!","Message you receive while respawning","","UI",""
"RespawnTips/27","Now we have to load the game for you, all over again.","Message you receive while respawning","","UI",""
"RespawnTips/28","If you’re afraid of spiders, we got your back. Enable Arachnophobia mode in the options menu. Get it? Arach-NO-phobia?","Message you receive while respawning","","UI",""
"RespawnTips/29","Sometimes all you need is a potato.","Message you receive while respawning","","UI",""
"RespawnTips/30","I had a lot of fun writing these.","Message you receive while respawning","","UI",""
"RespawnTips/31","BRB","Message you receive while respawning","","UI",""
"RespawnTips/32","Congratulations! You made it to the loading screen.","Message you receive while respawning","","UI",""
"RespawnTips/33","Dear diary,","Message you receive while respawning","","UI",""
"RespawnTips/34","Happy birthday!","Message you receive while respawning","","UI",""
"RespawnTips/35","I’d love to stay and chat, but...","Message you receive while respawning","","UI",""
"RespawnTips/36","The key is a lie.","Message you receive while respawning","","UI",""
"RespawnTips/37","GG EZ","Message you receive while respawning","","UI",""
"RespawnTips/38","Catch phrase!","Message you receive while respawning","","UI",""
"RespawnTips/39","Rude.","Message you receive while respawning","","UI",""
"RespawnTips/40","Come here often?","Message you receive while respawning","","UI",""
"RespawnTips/41","Hello? Anyone there?","Message you receive while respawning","","UI",""
"RespawnTips/42","Life + Universe + Everything.","Message you receive while respawning","","UI",""
"RespawnTips/43","Abort.","Message you receive while respawning","","UI",""
"RespawnTips/44","Hey, nice to see you again.","Message you receive while respawning","","UI",""
"RespawnTips/45","*insert lore here*","Message you receive while respawning","","UI",""
"RespawnTips/46","Hope you brought a towel.","Message you receive while respawning","","UI",""
"RespawnTips/47","This is my favorite tip in the game.","Message you receive while respawning","","UI",""
"RespawnTips/FICSITTipNumber/Pattern","FICSIT tip No. {num}","Message you receive while respawning","{num} = number, tip number","UI",""
"RespawnTips/InitMessage","Initializing respawn_sequence.bat...","Message you receive while respawning","","UI",""
"RespawnTips/TipOK/Pattern","{RESPAWN_TIP} OK","Message you receive while respawning","{RESPAWN_TIP} = text, one of the respawn tips","UI",""
"Warnings/CircuitSubsystem/FuseBroken/Body","One of your power grids has shut down!","Warning message. Appears when you're setting up power","","UI",""
"Warnings/CircuitSubsystem/FuseBroken/Title","Fuse Blown","Warning message. Appears when you're setting up power","","UI",""
"Warnings/CircuitSubsystem/GroupOff/Body","Group turned off due to exceeding capacity.","Warning message. Appears when you're setting up power","","UI",""
"Warnings/CircuitSubsystem/GroupOff/Title","Priority Switch Group {GroupNum} Turned Off","Warning message. Appears when you're setting up power","{GroupNum} = number","UI",""
"Warnings/CircuitSubsystem/PowerStorageDraining/Body","One of your Power Storage supplies is draining.","Warning message. Appears when you're setting up power","","UI",""
"Warnings/CircuitSubsystem/PowerStorageDraining/Title","Power Storage Warning","Warning message. Appears when you're setting up power","","UI",""
"Warnings/JoinSession/FailedToDestroyOldSession","Failed to tear down old online session","Warning message. Appears when you try to join a session","","UI","#message #session"
"Warnings/JoinSession/FailedToJoinSession","Failed to join online session","Warning message. Appears when you try to join a session","","UI","#message #session"
"Warnings/JoinSession/FailedToLookupFriendsId","Failed to find a valid ID of your friend","Warning message. Appears when you try to join a session","","UI","#message #session"
"Warnings/JoinSession/FailedToLookupHostId","Failed to find a valid ID of yourself within a reasonable time, try again","Warning message. Appears when you try to join a session","","UI","#message #session"
"Warnings/NoSpaceForGiftBundle/Pattern","Not enough space for {0}","","{0} = text, gift bundle name","UI",""
"Warnings/NoSpaceForItems/Pattern","Not enough space for {0} ({1})","","{0} = text, item name
{1} = number, number of items","UI",""
"Warnings/RailroadSubsystem/TrainCollision/Body","Trains ""{firstTrain}"" and ""{secondTrain}"" have collided!","","{firstTrain} = text, train name
{secondTrain} = text, train name","",""
"Warnings/RailroadSubsystem/TrainCollision/Title","Train Collision","","","",""
"Warnings/Save/DownloadNotImplemented","DownloadSave is not implemented for this Save Manager","","","UI",""
"Warnings/Save/UploadNotImplemented","UploadSave is not implemented for this Save Manager","Warning message. Appears when you try to save the game","","UI",""
"Warnings/Server/APIUnavailable","Server API is not available or the user is not privileged enough","Warning message related to a server","","UI",""
"Warnings/Server/AddressInvalidDescription","That address does not seem to be valid","Warning message related to a server","","UI",""
"Warnings/Server/ClientUnauthorized","Client not authorized to perform this operation","Warning message related to a server","","UI",""
"Warnings/Server/ConnectionLost","Connection to the Server has been lost.","","","UI",""
"Warnings/Server/Disconnect","The server is loading a game and will disconnect all clients while that happens. Please try connecting to the server again in a few minutes.","Warning message related to a server","","UI",""
"Warnings/Server/HostnameIncorrect","The provided hostname could not be resolved.","Warning message related to a server","","UI",""
"Warnings/Server/LevelChange","Server is changing level.","Warning message related to a server","","UI",""
"Warnings/Server/NoGameRunning","There is no game running on the server","Warning message related to a server","","UI",""
"Warnings/Server/PasswordMismatch","Password does not match.","Warning message related to a server","","UI",""
"Warnings/Server/RepeatedPasswords","Player and Administrator passwords cannot be the same.","","","UI",""
"Warnings/Server/SaveGame/ContentTypeInvalid","Save game file attached does not have a valid content type.","Warning message related to a server","","UI",""
"Warnings/Server/SaveGame/FileInvalid","Save game file attached does not appear to be a valid Save Game.","Warning message related to a server","","UI",""
"Warnings/Server/SaveGame/NotFound","Failed to find the save game file in the local saves directory","Warning message related to a server","","UI",""
"Warnings/Server/SaveGame/NotWritten","Failed to write the save game file to the local file system","Warning message related to a server","","UI",""
"Warnings/Server/SaveGame/Version","Save game file is not supported by the version of the game the server is running","Warning message related to a server","","UI",""
"Warnings/Server/UnrecognizedMessage","The server sent an unrecognized message","Warning message related to a server","","UI",""
"Warnings/Vehicles/CannotBeBuiltOnTopOfExisting","Vehicles cannot be built or deployed on top of existing vehicles!","Warning message related to vehicles","","UI","#message #transportation"
"Warnings/Vehicles/Deadlock/Body","Two or more of your automated vehicles are deadlocked.","Warning message related to vehicles","","UI","#message #transportation"
"Warnings/Vehicles/Deadlock/Title","Vehicle Deadlocks","Warning message related to vehicles","","UI","#message #transportation"
