"Key","SourceString","Context","VariableDescription","Type","Tag"
"Shared/Combobox/SelectColor/RemoveConfirmation","Remove?","","","UI",""
"Shared/Delay/Button/Pattern","{ButtonText} ({SecondsLeft} sec)","","{ButtonText} = text, button text
{SecondsLeft} = number, countdown until action","UI","#interface"
"Shared/GiftBundle/LookAtDescription/PickUp/Pattern","Press [{0}] to pick up {1}","","{0} = text, key name
{1} = text, Gift Bundle name","UI","#common
#look-at_description"
"Shared/ImageBrowser/Categories/Backgrounds","Backgrounds","","","UI","#interface
Image Browser"
"Shared/ImageBrowser/Categories/Buildings","Buildings","","","UI","#interface
Image Browser"
"Shared/ImageBrowser/Categories/Equipment","Equipment","","","UI","#interface
Image Browser"
"Shared/ImageBrowser/Categories/Monochrome","Monochrome","","","UI","#interface
Image Browser"
"Shared/ImageBrowser/Categories/Other","Other","","","UI","#interface
Image Browser"
"Shared/ImageBrowser/Categories/Parts","Parts","","","UI","#interface
Image Browser"
"Shared/ImageBrowser/Categories/Stamps","Stamps","","","UI","#interface
Image Browser"
"Shared/ImageBrowser/SelectImage/Button","Select Icon","","","UI","#interface
Image Browser"
"Shared/ImageBrowser/WindowTitle","Icon Browser","","","UI","#interface
Image Browser"
"Shared/InputTextWarning/NameInUse/Body","Saving with this name will overwrite a previously saved entity with the same name.","","","UI","#interface
#input
#warning"
"Shared/InputTextWarning/NameInUse/aTitle","Name is already in use","","","UI","#interface
#input
#warning"
"Shared/InputTextWarning/NameNotAllowed/Body","You are not allowed to save using this name.","","","UI","#interface
#input
#warning"
"Shared/InputTextWarning/NameNotAllowed/aTitle","Name is not allowed","","","UI","#interface
#input
#warning"
"Shared/Item/LookAtDescription/PickUp/Pattern","Press [{0}] to pick up {1} ({2})","","{0} = text, key name
{1} = text, Item name
{2} = number, number of items","UI","#common
#look_at_description"
"Shared/OpenInCodex/Button","Open in Codex","","","UI","#interface
#common"
"Shared/RecipeInfo/RecipeUnavailable/RecipeLocked/Body","This recipe has not yet been unlocked.

New recipes can be unlocked by completing Milestones, researching things in the MAM, or scanning Hard Drives you've found.","","","UI",""
"Shared/RecipeInfo/RecipeUnavailable/UnavailableParts/Body","This recipe uses parts that are not yet available to you.","","","UI",""
"Shared/RecipeInfo/RecipeUnavailable/aTitle","Recipe Unavailable","","","UI",""
"Shared/Standby/Label","STANDBY","","","UI","#interface
#common"
"SignEditor/Popup/Description","Are you sure you want to apply your current settings?","","","",""
"SignEditor/Popup/Title","Apply Settings","","","",""
"World/CollectableItems/LookAtDescription","Collecting... {0}","","{0} = number, number of collected items","UI","#common
#look_at_description"
"World/DecorationActor/LookAtDescription/Pattern","Press [{0}] to pick up {1}","","{0} = text, key name
{1} = text, decor item name","UI",""
"World/DecorationActor/NotEnoughSpaceForDecoration/Pattern","Not enough space for {0}","","{0} = text, decor item","UI",""
"World/DropPod/LookAtDescription/Open/Pattern","Press [{0}] to open drop pod","","{0} = text, key name","UI","#common
#look_at_description"
"World/Foliage/LookAtDescription/Pattern","{0} & {1}","","{0} = text, list of foliage names generated via this pattern
{1} = text, another foliage name to add to the list","UI","#common
#look_at_description"
"World/Foliage/LookAtDescription/PickUp/Pattern","Press [{0}] to pick up {1}","","{0} = text, key name
{1} = text, foliage name","UI","#common
#look_at_description"
"World/Foliage/NoSpaceForFoliage/Pattern","Not enough space to pick up {0}","","{0} = text, foliage name","UI",""
"World/Foliage/ToggleAutoPickup","Hold <Key/> to toggle <Bold>Foliage Auto-Pickup</> ","","","",""
"World/LizardDoggo/FunnyName","Lizardious Doggo","","","UI",""
"World/LizardDoggo/FunnyName2","Lizardius Doggo","","","UI",""
"World/LizardDoggo/GivenName","Name:","","","UI","#interface
#creature
#inventory"
"World/LizardDoggo/GivenName/TextBoxHint","Name here...","","","UI","#interface
#creature
#inventory"
"World/LizardDoggo/Inventory","Inventory:","","","UI","#interface
#creature
#inventory"
"World/LizardDoggo/LookAtDescription/Interact/Pattern","Press [{PlayerActions_Use}] to see if the Lizard Doggo has found anything","","{PlayerActions_Use} = text, key name","UI","Lizard Doggo"
"World/LizardDoggo/LookAtDescription/Pet/Pattern","Press [{PlayerActions_Use}] to pet the Lizard Doggo","","{PlayerActions_Use} = text, key name","UI","#interface
#creature"
"World/LizardDoggo/NonUGCName","...","","","UI","#console"
"World/Manta/LookAtDescription/Pet/Pattern","Press [{UseKey}] to pet","","{UseKey} = text, key name","UI","#interface
#creature"
"World/ResourceNode/Amount/Infinite","Infinite","","","UI",""
"World/ResourceNode/LookAtDescription/Mine/Pattern","Press <Key>{Key}</> to start mining {Ore} {Purity}","","{Key} = text, key name
{Ore} = text, type of ore
{Purity} = text, purity level","UI","#common
#look_at_description"
"World/ResourceNode/LookAtDescription/Pattern","{Ore} {Purity}","","{Ore} = text, type of ore
{Purity} = text, purity level","UI","#common
#look_at_description"
"World/ResourceNode/NotEnoughSpace/Pattern","Not enough space to pick up {Ore} {Purity}","Warning message related to resources.
Purities come with their own set of parentheses: (Impure),(Normal), (Pure) etc.","{Ore} = text, ore type
{Purity} = text, purity level","UI","#message #transportation"
"World/Resources/NodesClaimed","Claimed Nodes:","","","UI","#interface
#resource"
"World/Resources/NodesClaimedAll","All Nodes Claimed!","","","UI","#interface
#resource"
"World/Resources/PurityLevel/Pattern","<White16Reg>Purity: </><Orange16Bold>{Purity}</>","","{Purity} = text, purity level","UI","#interface
#resource"
"World/Resources/PurityLevels/Impure","Impure","","","UI","#interface
#resource"
"World/Resources/PurityLevels/Normal","Normal","","","UI","#interface
#resource"
"World/Resources/PurityLevels/Pure","Pure","","","UI","#interface
#resource"
"World/Resources/PurityLevels/WithBoldTag/Impure","<Bold>(Impure)</>","No longer used for BP_ResourceDeposit","","UI","#interface
#resource"
"World/Resources/PurityLevels/WithBoldTag/Normal","<Bold>(Normal)</>","No longer used for BP_ResourceDeposit","","UI","#interface
#resource"
"World/Resources/PurityLevels/WithBoldTag/Pure","<Bold>(Pure)</>","No longer used for BP_ResourceDeposit","","UI","#interface
#resource"
"World/Resources/Status/Claimed","Claimed!","","","UI","#interface
#resource"
"World/Resources/Well/NodeInfo/Impure","Impure:","","","UI","#interface
#resource"
"World/Resources/Well/NodeInfo/Normal","Normal:","","","UI","#interface
#resource"
"World/Resources/Well/NodeInfo/Pure","Pure:","","","UI","#interface
#resource"
