"Key","SourceString","Context","VariableDescription","Type","Tag"
"Games/AGS/ApplyChanges/Title","Apply changes?","","","UI","#ags"
"Games/AGS/Back/Button","Back","","","UI","#ags"
"Games/AGS/GameMode/Warning/Pattern","{Description}

<Orange>(This game mode applies changes for the entire session and affects all players.)</>","","{Description} = text, game mode name","UI","#ags"
"Games/AGS/ResetToDefaults/Body","Are you sure you want to reset all settings to default?","","","UI","#ags"
"Games/AGS/ResetToDefaults/Button","Reset to Default","","","UI","#options"
"Games/AGS/ResetToDefaults/Title","Reset to Defaults?","","","UI","#ags"
"Games/AGS/UnsavedChanges/Body","You have unsaved changes to Advanced Game Settings.
Are you sure you wish to continue?","","","UI","#ags"
"Games/AGS/UnsavedChanges/Title","Unsaved Changes","","","UI","#ags"
"Games/AutosaveNotifications/AutosaveCompleted","AUTOSAVE COMPLETE!","","","UI","#interface
#common
#game
#messages"
"Games/AutosaveNotifications/AutosaveInProgress","AUTOSAVE IN PROGRESS...","","","UI","#interface
#common
#game
#messages"
"Games/AutosaveNotifications/AutosaveStarting","AUTOSAVE STARTING...","","","UI","#interface
#common
#game
#messages"
"Games/AutosaveNotifications/Pattern","Autosave in {time}","","{time} = number, countdown until autosave","UI","#interface
#common
#game
#messages"
"Games/AutosaveNotifications/SaveCompleted","Save completed","","","UI","#interface
#common
#game
#messages"
"Games/AutosaveNotifications/Saving","Saving","","","UI","#interface
#common
#game
#messages"
"Games/CreativeMode/ClientAGSWarning","<Default>The game host has not enabled Advanced Game Settings.</>

<Default>If you want to access Advanced Game Settings, ask the game host to enable it.</>","","","UI","#interface"
"Games/CreativeMode/GenericAGSWarning","<Default>You are currently playing the default version of the game.</>

<Default>Would you like to access Advanced Game Settings?</> 

<Default>Please note that editing these settings is a</><BoldRed> one-way action</><Default>, and you will not be able to switch back to the default version of the game unless you</><BoldRed> reload a save</> that was created before switching over.

<Default>Enabling Advanced Game Settings means that you will</> <BoldRed>not be able to get any Achievements.</>

<BoldRed>All players in this session will have access</> <Default>to these settings once activated.</> 

<Default>If you want to proceed, press Confirm to access Advanced Game Settings.</>","","","UI","interface"
"Games/CreativeMode/GenericAGSWarning.TargetPS5","<Default>You are currently playing the default version of the game.</>

<Default>Would you like to access Advanced Game Settings?</> 

<Default>Please note that editing these settings is a</><BoldRed> one-way action</><Default>, and you will not be able to switch back to the default version of the game unless you</><BoldRed> reload a save</> that was created before switching over.

<Default>Enabling Advanced Game Settings means that you will</> <BoldRed>not be able to get any Trophies.</>

<BoldRed>All players in this session will have access</> <Default>to these settings once activated.</> 

<Default>If you want to proceed, press Confirm to access Advanced Game Settings.</>","","","UI","interface"
"Games/CreativeMode/GenericAGSWarning.TargetXSX","<Default>You are currently playing the default version of the game.</>

<Default>Would you like to access Advanced Game Settings?</> 

<Default>Please note that editing these settings is a</><BoldRed> one-way action</><Default>, and you will not be able to switch back to the default version of the game unless you</><BoldRed> reload a save</> that was created before switching over.

<Default>Enabling Advanced Game Settings means that you will</> <BoldRed>not be able to get any Achievements.</>

<BoldRed>All players in this session will have access</> <Default>to these settings once activated.</> 

<Default>If you want to proceed, press Confirm to access Advanced Game Settings.</>","","","UI","interface"
"Games/LoadGame/AGS","Advanced Game Settings","","","UI",""
"Games/LoadGame/Button","Load Game","","","UI",""
"Games/NewGame/AGS","Advanced Game Settings","","","UI","#ags"
"Games/NewGame/AGS/Enabled","Advanced Game Settings (Enabled)","","","UI","#ags"
"Games/NewGame/Confirmation/Confirm/Button","Confirm","","","UI",""
"Games/NewGame/Confirmation/StartingArea","Starting Area:","","","UI",""
"Games/NewGame/Confirmation/Title","Starting New Game","","","UI",""
"Games/NewGame/MultiplayerSettings","Multiplayer Settings","","","UI","#multiplayer"
"Games/NewGame/Preview/StartingArea","Starting Area:","","","UI",""
"Games/NewGame/Session/EnableAGS","Enable Advanced Game Settings?","","","UI","#session"
"Games/NewGame/Session/Name","Session Name","","","UI","#session"
"Games/NewGame/Session/Name/TextBoxHint","Enter Name...","","","UI","#session"
"Games/NewGame/Session/Name/TooShort","Session name needs to be at least 3 characters","","","UI","#session"
"Games/NewGame/Session/Name/UnsupportedCharacters","Session name contains unsupported characters or reserved names","","","UI","#session"
"Games/NewGame/Session/Name/Used","Session name already in use","","","UI","#session"
"Games/NewGame/Session/SkipIntro/Description","Enable to skip the onboarding process and start the game at Tier 1.","","","UI","#session"
"Games/NewGame/Session/SkipIntro/Title","Skip Intro","","","UI","#session"
"Games/NewGame/StartGame/Button","Start Game","","","UI","#session"
"Games/Savegames/List/Delete/Body","Are you sure you want to delete this save file?","","","UI",""
"Games/Savegames/List/Delete/Button","Delete","","","UI",""
"Games/Savegames/List/DeleteSave/Button","Delete Save","","","UI",""
"Games/Savegames/List/Failed/Tooltip","Save Failed!","","","UI",""
"Games/Savegames/List/Save/Button","Save","","","UI",""
"Games/Savegames/List/SaveInputBox","+ New Save","","","UI","interface"
"Games/Savegames/List/Saved","Save Successful!","","","UI",""
"Games/Savegames/List/Saved/Tooltip","Your game was saved!","","","UI",""
"Games/Savegames/List/UnnamedSave","Unnamed","","","UI",""
"Games/Savegames/Row/PreviousSave/None","No Previous Saves","","","UI",""
"Games/Savegames/Row/PreviousSave/Overwrite/Button","Overwrite Save","","","UI",""
"Games/Savegames/Row/PreviousSave/Pattern","{PlayDuration} | {SaveTime}","","{PlayDuration} = text, time (0h 0m 0s)
{SaveTime} = text, time of save","UI",""
"Games/Savegames/Row/PreviousSave/PlayDuration/Pattern","<Default>Play Duration: {hours}h {min}m {sec}s</>","","{hours} = number
{min} = number
{sec} = number","UI",""
"Games/Savegames/Row/PreviousSaveWithAGS/Pattern","{PlayDuration} | {SaveTime} | Advanced Game Settings Enabled","","{PlayDuration} = text, time (0h 0m 0s)
{SaveTime} = text, time of save","UI",""
"Games/Savegames/SaveRow/DeleteSave/Body","Are you sure you want to delete this save file?","Save settings UI","","UI","#interface"
"Games/Savegames/SaveRow/DeleteSave/PlayDuration/Pattern","Play Duration: {hours}h {min}m {sec}s","Save settings UI","{hours} = number
{min} = number
{sec} = number","UI","#interface"
"Games/Savegames/SaveRow/DeleteSave/aTitle","Delete Save File","Save settings UI","","UI","#interface"
"Games/Savegames/Warnings/Save/CantWriteFileToDisk","Failed to save game, couldn't write file to disk","Warning message. Appears when you try to save the game","","UI",""
"Games/Savegames/Warnings/Save/FailedToSerializeHeader","Failed to save game, failed to serialize header (THIS SHOULD NEVER EVER HAPPEN)","Warning message. Appears when you try to save the game","","UI",""
"Games/Savegames/Warnings/Save/FileReadOnly","Failed to save game, file {0} was read only","Warning message. Appears when you try to save the game","{0} = text, file name","UI",""
"Games/Savegames/Warnings/Save/InvalidFileName","Failed to save game, game has an invalid filename","Warning message. Appears when you try to save the game","","UI",""
"JoinList/Warning/CrossPlayDisabled","Cross-Play is disabled in the Online Settings. You will only be able to see friend sessions which also have Cross-Play disabled","","","",""
"LoadingScreen/AutosaveWarning","THIS GAME USES AN AUTO-SAVE FEATURE. PLEASE DON'T TURN OFF THE POWER WHEN YOU SEE THIS INDICATOR.","","","UI","#console"
"LoadingScreen/EpilepsyWarning","A very small percentage of individuals may experience epileptic seizures when exposed to certain visual images, including light patterns or flashing lights that may appear in videogames or other content. Exposure to certain patterns or backgrounds on a computer screen, or while playing videogames, may induce an epileptic seizure in these individuals. Certain conditions may induce previously undetected epileptic symptoms even in persons who have no history of prior seizures or epilepsy.

If you, or anyone in your family, have an epileptic condition, consult your physician prior to playing Satisfactory. If you experience any of the following symptoms while playing - dizziness, altered vision, eye or muscle twitches, loss of awareness, disorientation, any involuntary movement, or convulsions -  discontinue use IMMEDIATELY  and consult your physician before resuming use of Satisfactory. ","","","UI","#console"
"LoadingScreen/EpilepsyWarning/Body","PHOTOSENSITIVE SEIZURE WARNING: READ BEFORE PLAYING","","","UI","#console"
"MainMenu/AlphaInfo/Agree/Button","Agree and Proceed","","","UI",""
"MainMenu/AlphaInfo/ExperimentalBuild","EXPERIMENTAL BUILD INFO","","","UI",""
"MainMenu/AlphaInfo/ExperimentalBuild/Description","Greetings, pioneers!

Welcome to the <BoldRed>Experimental Early Access build of Satisfactory.</> It includes the newest content that we need to test before we push it to the stable Early Access build. This means that we might introduce game- or potentially save- breaking bugs to this version, so <Bold>tread with caution!</> 
We advise backing up your save files before loading any of your precious stable games.

This is the directory where you will find your saves:
<Bold>%localappdata%\FactoryGame\Saved\SaveGames\</>

You will also experience regular bugs, crashes, visual issues, and performance issues. All the good stuff. We would really appreciate your honest feedback, no matter what it is. Please go to our questions site <Bold>https://questions.satisfactorygame.com/</> and let us know what you think.

<BoldOrange>Note: We collect gameplay-related data from your play sessions, which allows us to see potential problems with the game.</> <Bold>We are not harvesting any personal data. If you don’t want us to collect this data, you can opt out in the options menu.</>

<default>Stay effective!</>","","","UI",""
"MainMenu/AlphaInfo/WelcomeInfo","WELCOME INFORMATION","","","",""
"MainMenu/AlphaInfo/WelcomeInfo/Description","Greetings Pioneers!

Welcome to the 1.0 Release of Satisfactory, if you experience any bugs, crashes, visual or performance issues or have any feedback for us, please go to our questions site 
<Bold>https://questions.satisfactorygame.com</> and let us know what you think. We always appreciate your feedback.
 
<BoldOrange>Note: We are collecting gameplay-related data from your play sessions, which allows us to see potential problems with the game.</><Bold> We are not harvesting any personal data. If you don't want us to collect this data, you can opt-out in the options menu.</>

Stay effective!","","","",""
"Menu/ExitToDesktop","Exit to Desktop","","","UI",""
"Menu/ExitToMainMenu","Exit to Main Menu","","","UI",""
"Menu/Main/AlphaInfo/ExperimentalBuild/Label","EXPERIMENTAL BUILD","","","UI",""
"Menu/Main/Login/Platform/Logging/Pattern","Logging in to {platform}","","{platform} = text, platform name","UI",""
"Menu/Main/Login/Platform/LoggingAsUser/Pattern","Logged in to {platform} as: {username}","","{platform} = text, platform name
{username} = text, username","UI",""
"Menu/Main/Login/Platform/NotLogged/Pattern","Not logged in to {platform}","","{platform} = text, platform name","UI",""
"Menu/Main/Menu/Continue/Button","Continue","","","UI",""
"Menu/Main/Menu/Credits/Button","Credits","","","UI",""
"Menu/Main/Menu/Exit/Body","Are you sure you want to quit the game?","","","UI",""
"Menu/Main/Menu/Exit/Button","Exit","","","UI",""
"Menu/Main/Menu/Exit/Title","Exiting Game","","","UI",""
"Menu/Main/Menu/LoadGame/Button","Load","","","UI",""
"Menu/Main/Menu/Multiplayer/Button","Join Game","","","UI",""
"Menu/Main/Menu/NewGame/Button","New Game","","","UI",""
"Menu/Main/Menu/OnlineSettings/Button","Online Settings","","","UI",""
"Menu/Main/Popups/UnableToJoinGame/NoMultiplayerMode","You are in No Multiplayer mode","","","UI",""
"Menu/Main/Popups/UnableToJoinGame/NotLogged","You are not logged in","","","UI",""
"Menu/Main/Popups/UnableToJoinGame/Title","Unable to Join Game","","","UI",""
"Menu/Main/Session/LatestSave/Pattern","Latest Save: {A}","","{A} = text, save name","UI",""
"Menu/Main/Session/SessionName/Pattern","Session Name: {A}","","{A} = text, session name","UI",""
"Menu/Pause/AGS","Advanced Game Settings","","","UI","#ags"
"Menu/Pause/AGS/Enable","Enable Advanced Game Settings?","","","UI","#ags"
"Menu/Pause/AGS/NoPermission","No Permission to Access Advanced Game Settings","Session information block","","UI","#ags"
"Menu/Pause/ExitGame/Body","Are you sure you want to exit the game?","","","UI",""
"Menu/Pause/ExitToMainMenu/Body","Are you sure you want to go back to the Main Menu?","","","UI",""
"Menu/Pause/FeedbackSite","Go to feedback site","","","UI",""
"Menu/Pause/LoadGame","Load Game","","","UI",""
"Menu/Pause/ManageSession","Manage Session","","","UI","#session"
"Menu/Pause/Options","Options","","","UI","#options"
"Menu/Pause/Respawn","Respawn","","","UI",""
"Menu/Pause/ResumeGame","Resume Game","","","UI",""
"Menu/Pause/SaveGame","Save Game","","","UI",""
"Menu/Pause/Session/CurrentGame","Current Game:","","","UI",""
"Menu/Pause/Session/PlayDuration/Pattern","Play Duration: {hours}h {min}m {sec}s","","{hours} = number
{min} = number
{sec} = number","UI","#session"
"Menu/Pause/SkipIntro","Skip Intro","","","UI",""
"Menu/Pause/TakePhoto","Photo Mode","","","UI",""
"Menu/Pause/UnsavedChanges/Body","You have unsaved changes.
Are you sure you wish to continue?","","","UI",""
"Menu/Pause/UnsavedChanges/Title","Unsaved Changes","","","UI",""
"Menu/ServerManager","Server Manager","","","UI",""
"Multiplayer/Messages/ConnectingToHost","Connecting to host","","","UI","#message #session"
"Multiplayer/Messages/ConnectingToOnlineServices","Connecting to online service","","","UI","#message #session"
"Multiplayer/Messages/CreatingSession","Creating session","","","UI","#message #session"
"Multiplayer/Messages/DestroyingOldSession","Destroying old session","","","UI","#message #session"
"Multiplayer/Messages/QueryingHostId","Querying backend server for host ID","","","UI","#message #session"
"Multiplayer/Messages/UpdatingPresence","Updating presence","","","UI","#message #session"
"Multiplayer/Messages/WaitingForLoginToComplete","Waiting for your login to complete","","","UI","#message #session"
"Multiplayer/Messages/WaitingForPresenceToPropagate","Waiting for presence to propagate to server","","","UI","#message #session"
"NewsFeed/ReadMore/Button","Read More","","","UI",""
"NewsFeed/ReadMore/Warning","<Bold>Failed to get news!</>","","","UI",""
"OnlineSettings/AccountInfo","Account Info","","","UI",""
"OnlineSettings/Epic/LogOut","Log Out of Epic Online Services","","","UI",""
"OnlineSettings/GeneralOnlineSettings","General Online Settings","","","UI",""
"OnlineSettings/LogInToEpic/AuthPending","Authentication Pending","","","UI",""
"OnlineSettings/LogInToEpic/Button","Log In to Epic","","","UI",""
"OnlineSettings/LogInToEpic/Description","By logging in to Epic Online Services with your Steam account, you will be able to both Host and Join other games that are running via Epic Online Services (as well as games hosted by the Steam service).

Logging in to Epic Online Services with your Steam account requires your Steam account to be linked to an Epic account.

If you don’t have a Steam account linked to Epic Online Services, there will be an option to either link your Steam account to an existing Epic account or create a new Epic account to link with during the login process.

If you do not wish to log in to Epic Online Services, you’ll still be able to Host and Join games for players who play via the Steam service.","","","UI",""
"OnlineSettings/LogInToEpic/Description.TargetPS5","By logging in to Epic Online Services with your account, you will be able to both Host and Join other games that are running via Epic Online Services.

Logging in to Epic Online Services with your account on PlayStation™Network requires your account to be linked to an Epic account.

If you don’t have an account on PlayStation™Network linked to Epic Online Services, there will be an option to either link your account on PlayStation™Network to an existing Epic account or create a new Epic account to link with during the login process.","","","UI",""
"OnlineSettings/LogInToEpic/Description.TargetXSX","By logging in to Epic Online Services with your account, you will be able to both Host and Join other games that are running via Epic Online Services.

Logging in to Epic Online Services with your Xbox Network account requires your account to be linked to an Epic account.

If you don’t have an Xbox network account linked to Epic Online Services, there will be an option to either link your account on the Xbox network to an existing Epic account or create a new Epic account to link with during the login process.","","","UI",""
"OnlineSettings/LogInToEpic/Title","Log in to Epic","","","UI",""
"OnlineSettings/LogInToEpicOnlineServices/Button","Log In to Epic Online Services","","","UI",""
"OnlineSettings/LogOutFromEpic/Button","Log Out of Epic","","","UI",""
"OnlineSettings/LogOutFromEpic/Description","Logging out of Epic means that you’ll no longer be able to host games via Epic, nor join other games that are hosted via Epic. You’ll still be able to join and host games via Steam.

Logging out of Epic will NOT unlink your Steam account from Epic. Unlinking your Steam account can be done from the Epic account management page.","","","UI",""
"OnlineSettings/LogOutFromEpic/Description.TargetPS5","Logging out of Epic means that you’ll no longer be able to host games via Epic, nor join other games that are hosted via Epic.

Logging out of Epic will NOT unlink your account on PlayStation™Network from Epic. Unlinking your account on PlayStation™Network can be done from the Epic account management page.","","","UI",""
"OnlineSettings/LogOutFromEpic/Description.TargetXSX","Logging out of Epic means that you’ll no longer be able to host games via Epic, nor join other games that are hosted via Epic.

Logging out of Epic will NOT unlink your Xbox account from Epic. Unlinking your Xbox account can be done from the Epic account management page.","","","UI",""
"OnlineSettings/LogOutFromEpicOnlineServices/Title","Log out of Epic","","","UI",""
"Options/AGS/CheckBox","Play with Advanced Game Settings","","","UI","#ags"
"Options/AGS/Description","Enable this option to play Satisfactory with Advanced Game Settings. This will allow players to play the game with custom settings like no power cost, no fuel cost, etc.","","","UI","#ags"
"Options/Changes/ApplyConfirmation/Body","Are you sure you want to apply the changes?","","","UI","#interface
#common
#options"
"Options/Changes/ApplyConfirmation/aTitle","Apply changes?","","","UI","#interface
#common
#options"
"Options/Changes/NetworkQualityWarning/Body","You have selected a higher value than the default network quality value. Increasing this value may improve client load times and network performance at the cost of server framerate. Experiment with these settings to see what works for you.","","","UI","#settings"
"Options/Changes/NetworkQualityWarning/aTitle","Warning","","","UI","#interface
#common
#options"
"Options/Changes/ResetToDefault/Body","Are you sure you want to reset all {Category} settings to default?","","{Category} = text, options category name","UI","#interface
#common
#options"
"Options/Changes/ResetToDefault/aTitle","Reset to Defaults?","","","UI","#interface
#common
#options"
"Options/Changes/ResolutionChanged/Body/Pattern","Do you want to keep these settings? Reverting in {time} seconds","","{time} = number, seconds","UI","#interface
#common
#options"
"Options/Changes/ResolutionChanged/aTitle","Resolution Changed","","","UI","#interface
#common
#options"
"Options/Changes/SessionRestartRequired/Body","For all changes to take effect, you need to restart the game session!","","","UI","interface"
"Options/Changes/SessionRestartRequired/aTitle","Session Restart Required","","","UI","#interface
#common
#options"
"Options/Changes/Unsaved/BodyOnExit","You have unsaved changes.
Are you sure you wish to continue?","","","UI","#interface
#common
#options"
"Options/Changes/Unsaved/BodyOnSwitchCategory","You have unsaved changes that will be reverted if you continue!","","","UI","#interface
#common
#options"
"Options/Changes/Unsaved/aTitle","Unsaved Changes","","","UI","#interface
#common
#options"
"Options/Epic/UnlinkAccounts/Body","This will unlink your Epic and Steam accounts. You will then be prompted to link your accounts again if you wish.","","","UI","#interface
#main_menu
#options
#session
Session Status???"
"Options/Epic/UnlinkAccounts/Title","Reset Account Linking","","","UI","#settings"
"Options/EpicLogIn","Log in to Epic Account","","","UI","#interface
#main_menu
#options
#session
Session Status???"
"Options/EpicLogOut","Log out of Epic Account","","","UI","#interface
#main_menu
#options
#session
Session Status???"
"Options/FactoryClipboard/Copy/Button","Copy Factory Clipboard","","","UI","interface
#general_ui"
"Options/FactoryClipboard/Paste/Button","Paste Factory Clipboard","","","UI","interface"
"Options/KeyBinding/RebindingConflict","Rebinding Conflict","","","UI","#options"
"Options/KeyBinding/RebindingConflict/Description/Pattern","{HardConflicts}
{SoftConflicts}
Rebind anyway?","","{HardConflicts} = text, key name
{SoftConflicts} = text, key name","UI","#options"
"Options/KeyBindings/Other","Other","","","UI","#options"
"Options/KeyBindings/PressKeyToRebind","Press a key to rebind","","","UI","#options"
"Options/KeyBindings/RebindingHardConflict/Description/Pattern","This binding is currently bound to ({HardConflicts}) in the same context.","","{SoftConflicts} = text, key name","UI","#options"
"Options/KeyBindings/RebindingSoftConflict/Description/Pattern","This binding is currently bound to ({SoftConflicts}) in another context.","","{SoftConflicts} = text, key name","UI","#options"
"Options/MainScreen/Apply/Button","Apply","","","UI","#interface
#common
#options"
"Options/MainScreen/ResetToDefault/Button","Reset to Default","","","UI","#interface
#common
#options"
"Options/MultiplayerSettings/Apply/Button","Apply","Multiplayer settings UI","","UI","#interface"
"Options/MultiplayerSettings/Back/Button","Back","Multiplayer settings UI","","UI","#interface"
"Options/MultiplayerSettings/Popups/ApplyChanges/Body","Are you sure you want to apply the changes?","Multiplayer settings UI","","UI","#interface"
"Options/MultiplayerSettings/Popups/ApplyChanges/aTitle","Apply changes?","Multiplayer settings UI","","UI","#interface"
"Options/MultiplayerSettings/Popups/ResetChanges/Body","Are you sure you want to reset all settings to default?","Multiplayer settings UI","","UI","#interface"
"Options/MultiplayerSettings/Popups/ResetChanges/aTitle","Reset to Defaults?","Multiplayer settings UI","","UI","#interface"
"Options/MultiplayerSettings/ReloadSessionToApplyChanges","The session will be reloaded in order to apply the new settings. Do you want to continue? ","","","",""
"Options/MultiplayerSettings/Reset/Button","Reset to Default","Multiplayer settings UI","","UI","#interface"
"Options/OfflinePlayer","Offline Player","","","UI",""
"Options/Online","Online","","","UI","#multiplayer"
"Options/OptionsColor/Edit/Button","Edit","","","UI","#interface
#options
#common
#hologram"
"Options/OptionsColor/Reset/Body","Are you sure you wish to reset this color to its default setting?","","","UI","#interface
#options
#common
#hologram"
"Options/OptionsColor/Reset/Button","Reset","","","UI","#interface
#options
#common
#hologram"
"Options/OptionsColor/Reset/aTitle","Reset Color","","","UI","#interface
#options
#common
#hologram"
"Options/OptionsColor/SelectColorWindow/WindowTitle","Select Color","","","UI","#interface
#options
#common
#hologram"
"Options/Slider/OffValue","Off","","","UI",""
"Options/Video/HardwareBenchmarkResults","Hardware Benchmark Result","","","UI","interface
options"
"Options/Video/HardwareBenchmarkResults/NewSettingsSelected","New Graphic Values Selected","","","",""
"Players/FriendList/CanOnlyJoinViaSessionIDOrOverlay","Currently you can only join friends through Join via Session ID or by going through the overlay in Steam/Epic.","","","UI","#interface
#multiplayer"
"Players/FriendList/Status/Away","Away","","","UI","#interface
#multiplayer"
"Players/FriendList/Status/DoNotDisturb","Do Not Disturb","","","UI","#interface
#multiplayer"
"Players/FriendList/Status/ExtendedAway","Away","","","UI","#interface
#multiplayer"
"Players/FriendList/Status/Game/PlayingOtherGame","| Playing other game...","E.g. `Do Not Disturb | Playing other game...`","","UI","#interface
#multiplayer"
"Players/FriendList/Status/Game/PlayingStatisfactory","| Playing Satisfactory","E.g. `Online | Playing Satisfactory`","","UI","#interface
#multiplayer"
"Players/FriendList/Status/Offline","Offline","","","UI","#interface
#multiplayer"
